price,vat_included,year,mileage,location,url,make,name,supplier,VehicleType
2380000,,2011,,Москва,https://auto.ru/trailer/used/sale/krone/sd/16660934-f5eab96b/,KRONE,Krone SD,Глобал Трак Сейлс Москва,ST_REFRIGERATOR
4120000,,2018,,Екатеринбург,https://auto.ru/trailer/used/sale/krone/sd/16660764-0102dce7/,KRONE,Krone SD,Global Truck Sales Екатеринбург,ST_REFRIGERATOR
1920000,,2016,,Екатеринбург,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16660698-3650154b/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCS,Global Truck Sales Екатеринбург,ST_CURTAIN
1875000,Цена с НДС,2016,,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16660666-40854b43/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCS,Глобал Трак Сейлс Москва,ST_CURTAIN
2498000,,2018,50000,Чёрная Грязь,https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16652714-c158708b/,MEUSBURGER,Meusburger Тентованный полуприцеп,M7 TRUCK Москва,ST_CURTAIN
1770000,,2015,,Нижний Новгород,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16682066-bcdd3253/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCS,,ST_CURTAIN
4150000,Цена с НДС,2017,490000,,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16662498-57f8b3a5/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Камион,ST_REFRIGERATOR
720000,,2007,350000,Москва,https://auto.ru/trailer/used/sale/leci_trailer/3e20/16653572-650f3cf9/,LECI_TRAILER,Leci Trailer 3E20,ГРУЗОВИК-24,ST_CURTAIN_ONBOARD
1500000,,2015,600000,Серебряные Пруды,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16676762-c8c622c1/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCS,,ST_CURTAIN
3700000,,2015,350000,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16583290-491b1977/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Транзит-Дон Москва,ST_REFRIGERATOR
700000,,2007,600000,Калуга,https://auto.ru/trailer/used/sale/fliegl/polupricep/16681038-a54132fd/,FLIEGL,Fliegl Полуприцепы тентованные,,ST_CURTAIN
2952955,,2019,,Уфа,https://auto.ru/trailer/new/sale/schmitz_cargobull/scs/15952832-16deadb9/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCS,АвтоЛидер,ST_CURTAIN
2952955,,2019,,Уфа,https://auto.ru/trailer/new/sale/kogel/s24/15954368-10412da0/,KOGEL,Kogel S24,АвтоЛидер,ST_CURTAIN
1000000,,2015,200000,Видное,https://auto.ru/trailer/used/sale/tonar/9746/16681336-b6dc03b8/,TONAR,Тонар 9746,,ST_CURTAIN
1850000,Цена с НДС,2015,,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16657820-e611c0fa/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCS,Глобал Трак Сейлс Москва,ST_CURTAIN
1250000,,2010,650000,Донецк,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16680714-9f43ac10/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,,ST_CURTAIN
2150000,,2017,50000,Москва,https://auto.ru/trailer/used/sale/krone/sd/16654142-18c1f680/,KRONE,Krone SD,M7 TRUCK Москва Юг,ST_CURTAIN
1090000,,2012,400000,Москва,https://auto.ru/trailer/used/sale/wielton/ns/16383058-c7587cd5/,WIELTON,Wielton NS,АГТ-Трейдинг,ST_ONBOARD
4700000,,2017,160000,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16656532-57a98a42/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,АГТ-Трейдинг,ST_REFRIGERATOR
2199000,,2017,350000,Омск,https://auto.ru/trailer/used/sale/kogel/s24/16681098-a736d22e/,KOGEL,Kogel S24,,ST_CURTAIN_ONBOARD
1590000,Цена с НДС,2008,1,Москва,https://auto.ru/trailer/used/sale/krone/sdr_27/16655088-0ed1a529/,KRONE,Krone SDR 27,Трак-Сток,ST_REFRIGERATOR
510000,,2007,300000,Брянск,https://auto.ru/trailer/used/sale/tonar/9746/16680770-0fdaa51d/,TONAR,Тонар 9746,,ST_CURTAIN_ONBOARD
250000,,2003,500000,Щелково,https://auto.ru/trailer/used/sale/maz/polupricep_bortovoy/16679906-b3ce82bc/,MAZ,МАЗ Полуприцеп тентованный,,ST_CURTAIN_ONBOARD
700000,Цена с НДС,2010,299000,Люберцы,https://auto.ru/trailer/used/sale/baltspecmash/9453/16343396-ee2fdf34/,BALTSPECMASH,Балтспецмаш 9453,ТРАК ПЛАТФОРМА,ST_CURTAIN
3100000,,2011,500000,Челябинск,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16677006-5cc96c61/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,,ST_REFRIGERATOR
1499000,Цена с НДС,2007,,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16571252-4164a881/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,GROSS AUTO,ST_REFRIGERATOR
1450000,Цена с НДС,2012,,Набережные Челны,https://auto.ru/trailer/used/sale/krone/sdp_27/16654094-b3bf406b/,KRONE,Krone SDP 27,BS-Truck,ST_CURTAIN
620000,,2005,1500000,Тверь,https://auto.ru/trailer/used/sale/krone/sdp_27/16679762-2b7dd782/,KRONE,Krone SDP 27,,ST_CURTAIN
1650000,,2007,,Москва,https://auto.ru/trailer/used/sale/krone/sd/16653910-f82c647d/,KRONE,Krone SD,Глобал Трак Сейлс Москва,ST_REFRIGERATOR
4500000,,2018,400000,Смоленск,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16441622-44028747/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,"ООО ""РЕД СТАР"" МАЗ Смоленск",ST_REFRIGERATOR
4150000,,2017,500000,Смоленск,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16441606-a78245e6/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,"ООО ""РЕД СТАР"" МАЗ Смоленск",ST_REFRIGERATOR
2700000,Цена с НДС,2019,100000,Смоленск,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16416263-4215c819/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCS,"ООО ""РЕД СТАР"" МАЗ Смоленск",ST_CURTAIN
2250000,Цена с НДС,2018,150000,Санкт-Петербург,https://auto.ru/trailer/used/sale/kogel/s24/16652092-9f2e4041/,KOGEL,Kogel S24,Вираж,ST_CURTAIN
670000,Цена с НДС,2005,1229742,Нижний Новгород,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16652068-cc7922c4/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,ООО ИТЕКО Россия,ST_CURTAIN_ONBOARD
2349000,,2011,200000,Москва,https://auto.ru/trailer/used/sale/krone/cool_liner/16619534-4abb9ec0/,KRONE,Krone Cool Liner,M7 TRUCK Москва Юг,ST_REFRIGERATOR
2470000,Цена с НДС,2018,160000,Дубровки,https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16647568-c9bef79a/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCB,Триера Трак,ST_CURTAIN
1290000,Цена с НДС,2011,650000,Дубровки,https://auto.ru/trailer/used/sale/schmitz_cargobull/spr/16629826-a6ae5a48/,SCHMITZ_CARGOBULL,Schmitz Cargobull SPR,Триера Трак,ST_CURTAIN_ONBOARD
4000000,Цена с НДС,2016,210000,Каменск-Шахтинский,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16655122-bd765c7a/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Мега-Транзит,ST_REFRIGERATOR
4450000,Цена с НДС,2017,120000,Каменск-Шахтинский,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16655060-c1ed5e9f/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Мега-Транзит,ST_REFRIGERATOR
1050000,,2015,700000,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/spr/16676380-36febed6/,SCHMITZ_CARGOBULL,Schmitz Cargobull SPR,,ST_ONBOARD
970000,,2002,,Москва,https://auto.ru/trailer/used/sale/samro/sr/16680830-5621958e/,SAMRO,Samro SR,,ST_REFRIGERATOR
935000,Цена с НДС,2008,700000,Ростов-на-Дону,https://auto.ru/trailer/used/sale/krone/sd/16652328-72e11318/,KRONE,Krone SD,Транзит-Дон Гипермаркет,ST_CURTAIN
2943952,Цена с НДС,2019,,Новосибирск,https://auto.ru/trailer/new/sale/kaessbohrer/domestic/16653844-3ef234da/,KAESSBOHRER,Kassbohrer Domestic,Авторынок МАКСКАР,ST_CURTAIN_ONBOARD
1450000,Цена с НДС,2012,,Набережные Челны,https://auto.ru/trailer/used/sale/krone/sdp_27/16649628-8fde8afc/,KRONE,Krone SDP 27,BS-Truck,ST_CURTAIN
2570000,Цена с НДС,2012,,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16649548-484a62ad/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Глобал Трак Сейлс Москва,ST_REFRIGERATOR
1910000,Цена с НДС,2016,,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16649470-3ae7c0d0/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCS,Глобал Трак Сейлс Москва,ST_CURTAIN
1050000,,2002,,Пенза,https://auto.ru/trailer/used/sale/chereau/csd3/16680820-35b036a0/,CHEREAU,Chereau CSD3,,ST_REFRIGERATOR
700000,Цена с НДС,2014,199000,Люберцы,https://auto.ru/trailer/used/sale/manak_avto/bortovie_polupricepi/16619648-1c72cf8b/,MANAK_AVTO,Манак-Авто Бортовые полуприцепы,ТРАК ПЛАТФОРМА,ST_ONBOARD
1450000,,2007,,Москва,https://auto.ru/trailer/used/sale/grayadams/ga3b_8/16648974-017dde6f/,GRAYADAMS,Gray&Adams GA3B/8,Глобал Трак Сейлс Москва,ST_REFRIGERATOR
1400000,,2007,,Москва,https://auto.ru/trailer/used/sale/grayadams/ga3b_8/16648970-bd46facc/,GRAYADAMS,Gray&Adams GA3B/8,Глобал Трак Сейлс Москва,ST_REFRIGERATOR
890000,,2009,399000,Люберцы,https://auto.ru/trailer/used/sale/wielton/ns/16645288-315a7332/,WIELTON,Wielton NS,ТРАК ПЛАТФОРМА,ST_CURTAIN_ONBOARD
900000,,2007,399000,Люберцы,https://auto.ru/trailer/used/sale/fliegl/polupricep/16534838-20686200/,FLIEGL,Fliegl Полуприцепы тентованные,ТРАК ПЛАТФОРМА,ST_CURTAIN
950000,,2011,299000,Люберцы,https://auto.ru/trailer/used/sale/kogel/sn24/16416437-25df3ded/,KOGEL,Kogel SN24,ТРАК ПЛАТФОРМА,ST_CURTAIN
450000,,2006,299000,Люберцы,https://auto.ru/trailer/used/sale/tonar/9746/16553002-0d88d27d/,TONAR,Тонар 9746,ТРАК ПЛАТФОРМА,ST_CURTAIN
900000,Цена с НДС,2012,299000,Люберцы,https://auto.ru/trailer/used/sale/schmitz_cargobull/spr/16517118-739c38fd/,SCHMITZ_CARGOBULL,Schmitz Cargobull SPR,ТРАК ПЛАТФОРМА,ST_CURTAIN
850000,,2012,299000,Люберцы,https://auto.ru/trailer/used/sale/manak_avto/tentovannie_shtornie/16494856-e5065a93/,MANAK_AVTO,Манак-Авто Тентованные шторные,ТРАК ПЛАТФОРМА,ST_CURTAIN_ONBOARD
700000,Цена с НДС,2014,199000,Люберцы,https://auto.ru/trailer/used/sale/manak_avto/bortovie_polupricepi/16619382-dd88502f/,MANAK_AVTO,Манак-Авто Бортовые полуприцепы,ТРАК ПЛАТФОРМА,ST_ONBOARD
500000,,2006,1,Москва,https://auto.ru/trailer/used/sale/kogel/sn24/16647880-9bfe5264/,KOGEL,Kogel SN24,Трак-Сток,ST_ONBOARD
2450000,,2018,197500,Санкт-Петербург,https://auto.ru/trailer/used/sale/krone/sd/16678888-45fd4876/,KRONE,Krone SD,,ST_CURTAIN
2750000,,2010,444444,Санкт-Петербург,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16647060-0376a560/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Вираж,ST_REFRIGERATOR
2950000,Цена с НДС,2011,555555,Санкт-Петербург,https://auto.ru/trailer/used/sale/turbos_hoet/38ton/16646996-6cda4b4d/,TURBOS_HOET,Turbo's Hoet 38ton,Вираж,ST_REFRIGERATOR
2500000,Цена с НДС,2019,1,Красногорск,https://auto.ru/trailer/used/sale/krone/sd/16646992-c525fa5e/,KRONE,Krone SD,Вест Групп,ST_CURTAIN
950000,,2004,200000,Москва,https://auto.ru/trailer/used/sale/rohr/polupricepi/16648140-962d0c18/,ROHR,ROHR KA 18,M7 TRUCK Москва Юг,ST_REFRIGERATOR
4350000,Цена с НДС,2018,200000,Санкт-Петербург,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16646798-f3172c78/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Вираж,ST_REFRIGERATOR
2350000,Цена с НДС,2018,160000,Дубровки,https://auto.ru/trailer/used/sale/krone/sd/16646610-4493925f/,KRONE,Krone SD,Триера Трак,ST_CURTAIN
1050000,,2014,170000,Москва,https://auto.ru/trailer/used/sale/nefaz/polupricep_bortovoy/16646222-055b2931/,NEFAZ,НефАЗ П/п бортовой,АО МСУ-1,ST_ONBOARD
2990000,,2011,600000,Москва,https://auto.ru/trailer/used/sale/turbos_hoet/38ton/16621466-c03a73bf/,TURBOS_HOET,Turbo's Hoet 38ton,АГТ-Трейдинг,ST_REFRIGERATOR
2140000,,2010,1,Кимовск,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16456210-d451dcb5/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Юнион КРОНЕ Кимовск,ST_REFRIGERATOR
1700000,,2006,520,Донецк,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16364802-c2bb32a1/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,,ST_REFRIGERATOR
4591485,,2017,,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16431050-21c2518d/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,СГМ - ГРУПП,ST_REFRIGERATOR
2520000,,2006,780000,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16628740-ed016bb1/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,АГТ-Трейдинг,ST_REFRIGERATOR
4150000,,2017,420000,Смоленск,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16414804-0844934b/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,ГРИН ЛАЙН,ST_REFRIGERATOR
2300000,,2018,130000,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16628758-1f384756/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCB,АГТ-Трейдинг,ST_CURTAIN
2450000,,2019,50000,Красногорск,https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16446858-f78f3804/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCB,Вест Групп,ST_CURTAIN
1450000,Цена с НДС,2007,1,Пермский край,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16215520-d586638c/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Совкомбанк-Лизинг Москва,ST_REFRIGERATOR
900000,Цена с НДС,2011,720000,Дубровки,https://auto.ru/trailer/used/sale/fliegl/polupricep/16474646-7a3f336c/,FLIEGL,Fliegl Полуприцепы тентованные,Триера Трак,ST_CURTAIN
850000,Цена с НДС,2007,780000,Дубровки,https://auto.ru/trailer/used/sale/krone/sd/16622498-063987a2/,KRONE,Krone SD,Триера Трак,ST_CURTAIN
4700000,,2017,125000,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16645458-51a0985f/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,АГТ-Трейдинг,ST_REFRIGERATOR
1750000,Цена с НДС,2016,41000,Дубровки,https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16622512-dca21074/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCB,Триера Трак,ST_CURTAIN
1700000,,2015,140000,Солнечногорск,https://auto.ru/trailer/used/sale/kogel/sn24/16485238-fb810866/,KOGEL,Kogel SN24,ТРАНСАЛЬЯНС Москва,ST_CURTAIN_ONBOARD
999000,,2019,12800,Сыктывкар,https://auto.ru/trailer/used/sale/maz/polupricepbortovoy/16589942-72b671a7/,MAZ,МАЗ Полуприцеп бортовой,Европлан Краснодар,ST_ONBOARD
5761863,Цена с НДС,2019,200000,Смоленск,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16576096-2de6a1ec/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,"ООО ""РЕД СТАР"" МАЗ Смоленск",ST_REFRIGERATOR
2140000,,2010,1,Кимовск,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16456220-cb35a3b1/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Юнион КРОНЕ Кимовск,ST_REFRIGERATOR
1690000,,2010,,Екатеринбург,https://auto.ru/trailer/used/sale/sdc_trailers/sdc/16631262-8cfd0f46/,SDC_TRAILERS,SDC Trailers SDC,Global Truck Sales Екатеринбург,ST_REFRIGERATOR
490000,Цена с НДС,2005,1,Москва,https://auto.ru/trailer/used/sale/krone/sdp_27/16604824-a61517f7/,KRONE,Krone SDP 27,Трак-Сток,ST_CURTAIN_ONBOARD
4155000,,2017,510000,Смоленск,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16478068-5c7377cc/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,ГРИН ЛАЙН,ST_REFRIGERATOR
4320000,,2017,50,Кимовск,https://auto.ru/trailer/used/sale/krone/sd/16582298-c84aafc1/,KRONE,Krone SD,Юнион КРОНЕ Кимовск,ST_REFRIGERATOR
2180000,,2017,,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16576060-0e7b7c36/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCS,СГМ - ГРУПП,ST_CURTAIN
2300000,Цена с НДС,2018,100000,Санкт-Петербург,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16612594-461e9cc0/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,Вираж-Трак,ST_CURTAIN
550000,,2002,1000000,Валуйки,https://auto.ru/trailer/used/sale/krone/sdp_27/16667398-9474e631/,KRONE,Krone SDP 27,,ST_CURTAIN
4350000,,2016,230000,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16645536-65b357b7/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,АГТ-Трейдинг,ST_REFRIGERATOR
1050000,,2003,1,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16276792-b36f2809/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,СпецТранс Карго,ST_CURTAIN_ONBOARD
1450000,,2012,,Набережные Челны,https://auto.ru/trailer/used/sale/krone/sdp_27/16629452-73c320b7/,KRONE,Krone SDP 27,BS-Truck,ST_CURTAIN
2500000,,2009,300000,Москва,https://auto.ru/trailer/used/sale/krone/sd/16388140-c0ff0992/,KRONE,Krone SD,АвтоБан,ST_REFRIGERATOR
5402647,,2019,230000,Смоленск,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16570608-d150786d/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,ГРИН ЛАЙН,ST_REFRIGERATOR
720000,,2007,500000,Орёл,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16594388-cabc480e/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,,ST_CURTAIN_ONBOARD
4050000,,2018,,Москва,https://auto.ru/trailer/used/sale/kogel/s24/16590468-70fc7637/,KOGEL,Kogel S24,Глобал Трак Сейлс Москва,ST_REFRIGERATOR
889999,,2003,300000,Москва,https://auto.ru/trailer/used/sale/lamberet/sr01/16334526-ac0da3c4/,LAMBERET,Lamberet SR01,,ST_REFRIGERATOR
920000,,2008,600000,Михайловка,https://auto.ru/trailer/used/sale/krone/sd/16608484-0a9f50ca/,KRONE,Krone SD,,ST_CURTAIN
700000,,2002,500000,Чита,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16306286-b148dff6/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,,ST_REFRIGERATOR
4450000,,2017,200000,Санкт-Петербург,https://auto.ru/trailer/used/sale/krone/cool_liner/16611880-75e9ca13/,KRONE,Krone Cool Liner,Группа Милан,ST_REFRIGERATOR
650000,,2006,1,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16509394-16f3ef59/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,Трак-Сток,ST_CURTAIN
2360000,,2011,,Москва,https://auto.ru/trailer/used/sale/krone/sd/16646830-1086a8f3/,KRONE,Krone SD,Глобал Трак Сейлс Москва,ST_REFRIGERATOR
870000,,2015,99000,Люберцы,https://auto.ru/trailer/used/sale/tonar/9746/16625742-99f20849/,TONAR,Тонар 9746,ТРАК ПЛАТФОРМА,ST_CURTAIN
2140000,,2010,1,Кимовск,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16456246-dc42b1c3/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Юнион КРОНЕ Кимовск,ST_REFRIGERATOR
2190000,,2017,135000,Дубровки,https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16552416-2997ee4a/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCB,Триера Трак,ST_CURTAIN
1930000,Цена с НДС,2017,160000,Дубровки,https://auto.ru/trailer/used/sale/krone/sd/16569604-6aeccc50/,KRONE,Krone SD,Триера Трак,ST_CURTAIN
1600000,,2014,,Екатеринбург,https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16461988-d7ffe9f9/,MEUSBURGER,Meusburger Тентованный полуприцеп,Global Truck Sales Екатеринбург,ST_CURTAIN
1400000,,2013,500000,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16559484-43f8526d/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCS,Компания АВТОТРАК Москва,ST_CURTAIN
1200000,Цена с НДС,2017,300000,Ангарск,https://auto.ru/trailer/used/sale/tonar/9746/16455590-f5f30023/,TONAR,Тонар 9746,,ST_CURTAIN_ONBOARD
850000,,2007,650264,Москва,https://auto.ru/trailer/used/sale/kogel/s24/16344520-11a1d056/,KOGEL,Kogel S24,АГТ-Трейдинг,ST_ONBOARD
670000,Цена с НДС,2005,928077,Нижний Новгород,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16644382-a36f009f/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,ООО ИТЕКО Россия,ST_CURTAIN_ONBOARD
4450000,,2017,,Санкт-Петербург,https://auto.ru/trailer/used/sale/krone/sd/16411346-a7e62d29/,KRONE,Krone SD,Группа Милан,ST_REFRIGERATOR
400000,,2007,,Москва,https://auto.ru/trailer/used/sale/kogel/sn24/16594922-45848f3c/,KOGEL,Kogel SN24,ГРУЗ СОЮЗ,ST_ONBOARD
1950000,,2008,1,Кимовск,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16463420-aba8fc13/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Юнион КРОНЕ Кимовск,ST_REFRIGERATOR
3990000,,2018,,Москва,https://auto.ru/trailer/used/sale/krone/sd/16590394-ccb4ed58/,KRONE,Krone SD,Глобал Трак Сейлс Москва,ST_REFRIGERATOR
850000,Цена с НДС,2006,,Москва,https://auto.ru/trailer/used/sale/krone/sd/16640250-167603ae/,KRONE,Krone SD,Глобал Трак Сейлс Москва,ST_CURTAIN
1330000,Цена с НДС,2011,450000,Дубровки,https://auto.ru/trailer/used/sale/krone/sd/16570420-0414f2f8/,KRONE,Krone SD,Триера Трак,ST_CURTAIN
2320000,,2010,1,Кимовск,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16456144-ea095d52/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Юнион КРОНЕ Кимовск,ST_REFRIGERATOR
2295000,Цена с НДС,2017,555392,Солнечногорск,https://auto.ru/trailer/used/sale/krone/sd/16635570-5fa93ad8/,KRONE,Krone SD,ТРАНСАЛЬЯНС Москва,ST_CURTAIN
2290000,Цена с НДС,2018,44000,Дубровки,https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16622538-5a6df6db/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCB,Триера Трак,ST_CURTAIN
4700000,Цена с НДС,2018,147000,Санкт-Петербург,https://auto.ru/trailer/used/sale/krone/sd/16625866-53f59370/,KRONE,Krone SD,Группа Милан,ST_REFRIGERATOR
1100000,,2011,,Самара,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16628138-e3974b09/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,,ST_CURTAIN_ONBOARD
90000,,2004,100000,Саратов,https://auto.ru/trailer/used/sale/maz/polupricepbortovoy/16366532-01d49fd0/,MAZ,МАЗ Полуприцеп бортовой,"ПАО Росбанк, ООО Русфинанс Банк",ST_ONBOARD
650000,,2011,,Зеленоград,https://auto.ru/trailer/used/sale/fliegl/polupricep/16527956-e6587b08/,FLIEGL,Fliegl Полуприцепы тентованные,Глобал Трак Сейлс Москва,ST_CURTAIN
1100000,,2003,,Зеленоград,https://auto.ru/trailer/used/sale/lamberet/lvfs3eir/16333228-941987c7/,LAMBERET,Lamberet LVFS3EIR,Глобал Трак Сейлс Москва,ST_REFRIGERATOR
1250000,,2011,750000,Дубровки,https://auto.ru/trailer/used/sale/krone/sd/16466492-6451103f/,KRONE,Krone SD,Триера Трак,ST_CURTAIN
1600000,,2015,360000,Дубровки,https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16637390-7f897995/,MEUSBURGER,Meusburger Тентованный полуприцеп,Триера Трак,ST_CURTAIN
650000,,2002,499000,Люберцы,https://auto.ru/trailer/used/sale/sommer/sp/16625304-299ec15c/,SOMMER,Sommer SP,ТРАК ПЛАТФОРМА,ST_CURTAIN
810000,,2007,,Москва,https://auto.ru/trailer/used/sale/kogel/s24/16611968-ff007af7/,KOGEL,Kogel S24,ГРУЗ СОЮЗ,ST_CURTAIN
690000,,2007,,Екатеринбург,https://auto.ru/trailer/used/sale/krone/sdp_27/16622558-323effcb/,KRONE,Krone SDP 27,Global Truck Sales Екатеринбург,ST_CURTAIN
1190000,,2012,,Екатеринбург,https://auto.ru/trailer/used/sale/krone/sd/16628084-a3726d84/,KRONE,Krone SD,Global Truck Sales Екатеринбург,ST_CURTAIN_ONBOARD
1990000,Цена с НДС,2010,,Екатеринбург,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16609146-9162965d/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Global Truck Sales Екатеринбург,ST_REFRIGERATOR
260000,,2008,150000,Москва,https://auto.ru/trailer/used/sale/maz/polupricepbortovoy/16616682-b8592b65/,MAZ,МАЗ Полуприцеп бортовой,ГРУЗОВИК-24,ST_ONBOARD
1910000,Цена с НДС,2016,,Екатеринбург,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16646042-161a7e4a/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCS,Global Truck Sales Екатеринбург,ST_CURTAIN
620000,,2005,,Орёл,https://auto.ru/trailer/used/sale/krone/sdp_27/16623296-378d8637/,KRONE,Krone SDP 27,,ST_CURTAIN
