Тип ТС;Марка;Модель;Год выпуска;Цена поставщика;Регион склада;URL авто;Пробег;Тип КПП;Колесная формула;Мощность двигателя;Сидений;Спальных мест;Поставщик;Наша расчетная цена;Выгода;Рекомендация;Мин. аванс;Лизинговый платеж 0% / 48 мес.;Федеральный округ;Цена с НДС;Comment;Качество верификации;Верификация
Тягач;Scania;G-series;2019;9350000;Курск;https://auto.ru/artic/used/sale/scania/g/16614956-d13b7ace/;168000;MT;6x4;441;2;2;;6650000;-2700000;Цена завышена - можно поторговаться;50;299000;ЦФО;;;;
Тягач;КамАЗ;5490 NEO;2018;5600000;Екатеринбург;https://auto.ru/artic/used/sale/kamaz/5490_neo/16630822-cb35cc66/;240000;MT;4x2;450;2;1;;3060000;-2540000;Цена завышена - можно поторговаться;90;179000;УФО;;;;
Тягач;Mercedes-Benz;Actros;2017;7250000;Берёзовский;https://auto.ru/artic/used/sale/mercedes/actros_t/16679178-c9079e3b/;100000;AT;6x6;456;2;1;MAH Центр Берëзовский;5880000;-1370000;Цена завышена - можно поторговаться;30;232000;;Цена с НДС;;;ok
Тягач;Mercedes-Benz;Actros;2016;4150000;Набережные Челны;https://auto.ru/artic/used/sale/mercedes/actros_t/16657890-92946124/;792000;AT;4x2;408;2;2;;3880000;-270000;Цена завышена - можно поторговаться;20;133000;ПФО;;;;
Тягач;DAF;XF105;2017;5380000;Москва;https://auto.ru/artic/used/sale/daf/xf105/16614058-984fca2b/;352998;MT;4x2;460;2;2;АГТ-Трейдинг;4430000;-950000;Цена завышена - можно поторговаться;30;172000;ЦФО;;;;
Тягач;MAN;TGX;2018;6105000;Смоленск;https://auto.ru/artic/used/sale/man/tgx/16338196-8f18bdbe/;395000;AT;4x2;480;;;ГРИН ЛАЙН;5780000;-325000;Цена завышена - можно поторговаться;20;195000;ЦФО;;;;
Тягач;КамАЗ;5490;2017;2200000;Набережные Челны;https://auto.ru/artic/used/sale/kamaz/5490/16652076-387c66df/;543333;MT;4x2;440;2;1;;2550000;350000;Горячая цена! Срочно брать!;0;70000;ПФО;;Продаю Камаз 5490  440 л с  2017 г в  куплена 2018г  автономка  пробег 543 тыс  км  Полностью обслужена  вложений никаких не требует  сел  поехал работать  Для осмотра предварительно звоните  цена 2 200 000р  торг;0,36828;unclear
Тягач;КамАЗ;5490;2019;4500000;Каменск-Шахтинский;https://auto.ru/artic/used/sale/kamaz/5490/16466548-50b29401/;74000;MT;4x2;401;2;1;;3180000;-1320000;Цена завышена - можно поторговаться;50;144000;ЮФО;;;;
Тягач;КамАЗ;5490;2019;4150000;Ольша;https://auto.ru/artic/used/sale/kamaz/5490/16486832-74fc9af1/;150000;MT;4x2;400;2;1;CargoLine group;3250000;-900000;Цена завышена - можно поторговаться;40;133000;ЦФО;;;;
Тягач;МАЗ;5440;2017;2000000;Москва;https://auto.ru/artic/used/sale/maz/5440/16627808-5a00331c/;85420;MT;4x2;310;2;1;;1820000;-180000;Цена завышена - можно поторговаться;20;64000;ЦФО;;;;
Тягач;DAF;XF105;2018;5950000;Москва;https://auto.ru/artic/used/sale/daf/xf105/15928034-15df8ef1/;295000;AT;4x2;460;2;2;БорнТракСервис;4950000;-1000000;Цена завышена - можно поторговаться;30;190000;ЦФО;;;;
Тягач;IVECO;Stralis;2017;4200000;Воронеж;https://auto.ru/artic/used/sale/iveco/stralis_tractor/15880659-c7b226a3/;280000;MT;4x2;420;2;2;;3520000;-680000;Цена завышена - можно поторговаться;30;134000;ЦФО;;;;
Тягач;DAF;CF-series;2019;8000000;Коломна;https://auto.ru/artic/used/sale/daf/cf_series_1/16403328-8aa882de/;50000;MT;6x2;462;2;2;;6460000;-1540000;Цена завышена - можно поторговаться;30;256000;ЦФО;;;;
Тягач;Volvo;FH;2018;7200000;Смоленск;https://auto.ru/artic/used/sale/volvo/fh_tractor/16478186-eac2932f/;460000;AT;4x2;460;2;2;ГРИН ЛАЙН;5600000;-1600000;Цена завышена - можно поторговаться;40;230000;ЦФО;;;;
Тягач;Mercedes-Benz;Actros;2018;6850000;Ольша;https://auto.ru/artic/used/sale/mercedes/actros_t/16652030-bb965ed8/;350000;AT;4x2;450;2;2;Бест Транс;5810000;-1040000;Цена завышена - можно поторговаться;30;219000;ЦФО;Цена с НДС;;;ok
Тягач;КамАЗ;65225;2016;3750000;Набережные Челны;https://auto.ru/artic/used/sale/kamaz/65225_t/16655980-5feadbc3/;66044;MT;6x6;360;2;2;Автосалон на Мензелинском тракте;2950000;-800000;Цена завышена - можно поторговаться;40;;ПФО;Цена с НДС;;;ok
Тягач;Volvo;FH;2017;6160000;Москва;https://auto.ru/artic/used/sale/volvo/fh_tractor/16658286-f10cbb42/;395891;AT;4x2;460;;;ClassTrucks;4950000;-1210000;Цена завышена - можно поторговаться;30;197000;ЦФО;;;;
Тягач;КамАЗ;5490;2017;2850000;Москва;https://auto.ru/artic/used/sale/kamaz/5490/16678286-12267757/;210500;MT;4x2;401;2;1;;2400000;-450000;Цена завышена - можно поторговаться;30;91000;ЦФО;;;;
Тягач;КамАЗ;5490 NEO;2017;2871000;Надежда;https://auto.ru/artic/used/sale/kamaz/5490_neo/16610994-51f51e20/;220440;AT;;401;2;1;Сбербанк Лизинг;2780000;-91000;;10;92000;;;;;
Тягач;КамАЗ;5490;2018;3485000;;https://auto.ru/artic/used/sale/kamaz/5490/16657542-c349b24e/;217100;MT;4x2;401;;;M7 TRUCK Набережные Челны;2740000;-745000;Цена завышена - можно поторговаться;40;112000;;;;;
Тягач;MAN;TGX;2016;4650000;Шушары;https://auto.ru/artic/used/sale/man/tgx/16600456-55d091e6/;349000;MT;4x2;440;2;2;МАН Трак энд Бас РУС;3810000;-840000;Цена завышена - можно поторговаться;30;149000;СЗФО;Цена с НДС;;;ok
Тягач;Volvo;FM;2017;5250000;Новоалексеевское;https://auto.ru/artic/used/sale/volvo/fm_tractor/16679652-786ed14b/;582552;AT;4x2;410;2;1;VOLVO TRUCKS РОССИЯ в Свердловской области;5670000;420000;Горячая цена! Срочно брать!;0;168000;УФО;Цена с НДС;;;ok
Тягач;Mercedes-Benz;Actros;2017;5300000;Санкт-Петербург;https://auto.ru/artic/used/sale/mercedes/actros_t/16681726-87e1b891/;335443;AT;6x4;460;2;1;Global Truck Sales Санкт-Петербург;5270000;-30000;;10;170000;СЗФО;Цена с НДС;;;ok
Тягач;Mercedes-Benz;Actros;2016;4650000;Шушары;https://auto.ru/artic/used/sale/mercedes/actros_t/16679556-56547fc8/;527907;AT;6x4;408;2;1;VOLVO TRUCKS РОССИЯ в Санкт-Петербурге;4810000;160000;;10;149000;СЗФО;Цена с НДС;;;ok
Тягач;Scania;P-series;2017;4800000;Москва;https://auto.ru/artic/used/sale/scania/p_1/16639834-0563a765/;450000;MT;4x2;440;2;2;АвтоБан;5130000;330000;Горячая цена! Срочно брать!;0;154000;ЦФО;;;;
Тягач;DAF;XF105;2017;5680000;Челябинск;https://auto.ru/artic/used/sale/daf/xf105/16590232-ddd5af2b/;575000;MT;4x2;460;2;2;;4430000;-1250000;Цена завышена - можно поторговаться;40;182000;УФО;;;;
Тягач;Volvo;FH;2016;5000000;Еманжелинск;https://auto.ru/artic/used/sale/volvo/fh_tractor/15595678-8fde1349/;750000;MT;4x2;420;2;2;;3900000;-1100000;Цена завышена - можно поторговаться;40;160000;УФО;;;;
Тягач;MAN;TGS;2015;2750000;Зеленоград;https://auto.ru/artic/used/sale/man/tgs/16287076-6316e951/;600615;MT;4x2;400;2;1;Глобал Трак Сейлс Москва;3060000;310000;Горячая цена! Срочно брать!;0;88000;ЦФО;;Оригинал ПТС  Куплена у официального дилера  В эксплуатации с конца 2016 года  Своевременное техническое обслуживание  Полностью в рабочем состоянии  Остаток резины 50  Техническое описание     Год изготовления  2015   Изготовитель  Россия   Объем двигателя  куб см  10 518   Разрешенная максимальная масса  кг  19 000   Масса без нагрузки  кг  7 500   Экологический класс  ЕВРО 4   Мощность двигателя  л с  400   Тип тормозов  Барабанные   Тип КПП  Механическая   Колесная формула  4х2   Тип подвески  Пнвматическая    Пробег  км  600 615 Дополнительная информация    Инструментальный ящик   Подзапасник   Запасное колесо   Спойлер   Противотуманные фары   Автономный отопитель   Кондиционер   Тахограф   Магнитола   Люк   Электростеклоподъёмники   ABS   Межколесная блокировка   1 спальное место   1 топливный бак Глобал Трак Сейлс   официальный дилер Mercedes Benz  KRONE  Sсhmitz Cargobull  Fliegl  Kassbohrer  Grunwald  Kogel  MAN  Wielton  Zaslaw  ТверьСтройМаш  Возможно приобретение техники в кредит лизинг   Мы являемся аккредитованной компанией в таких лизинговых  как Европлан  ВТБ Лизинг  Вэб лизинг  Элемент лизинг  Балтийский Лизинг;0,36666;unclear
Тягач;МАЗ;5440;2015;1550000;Коркино;https://auto.ru/artic/used/sale/maz/5440/16627504-c1062471/;700000;MT;4x2;409;2;1;;1470000;-80000;Цена завышена - можно поторговаться;20;;;;;;
Тягач;Mercedes-Benz;Axor;2016;4008000;Москва;https://auto.ru/artic/used/sale/mercedes/axor_t/16600186-fdf7dc1b/;426613;MT;4x2;401;2;1;Глобал Трак Сейлс Москва;3170000;-838000;Цена завышена - можно поторговаться;40;128000;ЦФО;;;;
Тягач;КамАЗ;65206;2019;5160000;Екатеринбург;https://auto.ru/artic/used/sale/kamaz/65206/16603138-3847b7f0/;140971;MT;6x4;428;2;1;Global Truck Sales Екатеринбург;4030000;-1130000;Цена завышена - можно поторговаться;40;165000;УФО;;;;
Тягач;MAN;TGS;2018;6900000;Красноярск;https://auto.ru/artic/used/sale/man/tgs/16644490-dee9d4c1/;116000;MT;6x4;441;2;1;;5310000;-1590000;Цена завышена - можно поторговаться;40;221000;СФО;;;;
Тягач;MAN;TGX;2017;4825000;Москва;https://auto.ru/artic/used/sale/man/tgx/16583174-f7406623/;586000;AT;4x2;400;2;2;МАН Трак энд Бас РУС;4470000;-355000;Цена завышена - можно поторговаться;20;154000;ЦФО;;;;
Тягач;КамАЗ;65116;2015;1200000;Ярославль;https://auto.ru/artic/used/sale/kamaz/65116/16663208-4343f70e/;281000;MT;6x4;300;3;1;;1890000;690000;Горячая цена! Срочно брать!;0;;ЦФО;;Кама              г в  В отличном состоянии  Резина остаток 90;0,56968;unclear
Тягач;Volvo;FH;2017;6750000;Люберцы;https://auto.ru/artic/used/sale/volvo/fh_tractor/16662872-3f9c69c7/;428800;AT;4x2;420;2;1;PRO АВТО;5190000;-1560000;Цена завышена - можно поторговаться;40;216000;ЦФО;Цена с НДС;;;ok
Тягач;Mercedes-Benz;Actros;2016;4500000;Калуга;https://auto.ru/artic/used/sale/mercedes/actros_t/16585000-a45b2c0a/;110000;AT;6x4;408;2;1;;4810000;310000;Горячая цена! Срочно брать!;0;144000;;;;;
Тягач;MAN;TGS;2015;2800000;Красноярск;https://auto.ru/artic/used/sale/man/tgs/16660476-4e2d3abe/;709000;MT;4x2;400;2;1;;3060000;260000;Горячая цена! Срочно брать!;0;90000;СФО;;;;
Тягач;Mercedes-Benz;Actros;2016;4400000;Набережные Челны;https://auto.ru/artic/used/sale/mercedes/actros_t/16673526-c05b7ec2/;842836;AT;4x2;435;2;2;BS-Truck;4000000;-400000;Цена завышена - можно поторговаться;20;141000;ПФО;;;;
Тягач;МАЗ;5440;2018;2000000;Погар;https://auto.ru/artic/used/sale/maz/5440/16629926-9ee30601/;339000;MT;4x2;423;2;2;;2540000;540000;Горячая цена! Срочно брать!;0;64000;;;Своевременное техническое обслуживание   Не требует дополнительных вложений  Готов к эксплуатации;0,54825;unclear
Тягач;КамАЗ;5490;2017;3700000;Владимир;https://auto.ru/artic/used/sale/kamaz/5490/16597826-1c123d27/;413000;MT;4x2;401;2;1;;2400000;-1300000;Цена завышена - можно поторговаться;60;118000;ЦФО;;;;
Тягач;КамАЗ;6460;2017;2299000;Красноярск;https://auto.ru/artic/used/sale/kamaz/6460/15941420-8adf7c76/;173000;MT;6x4;400;2;1;;3080000;781000;Горячая цена! Срочно брать!;0;74000;СФО;;;1;unclear
Тягач;КамАЗ;65116;2016;2175000;Набережные Челны;https://auto.ru/artic/used/sale/kamaz/65116/15733639-ff3fab5e/;23000;MT;;300;2;1;;1760000;-415000;Цена завышена - можно поторговаться;30;;ПФО;;;;
Тягач;Scania;G-series;2018;6300000;Москва;https://auto.ru/artic/used/sale/scania/g/16562340-712bea05/;245000;AT;4x2;440;2;2;БорнТракСервис;6130000;-170000;;10;202000;ЦФО;;;;
Тягач;Mercedes-Benz;Actros;2016;5200000;Москва;https://auto.ru/artic/used/sale/mercedes/actros_t/16667722-b389cb1c/;600000;AT;4x2;440;2;2;;3960000;-1240000;Цена завышена - можно поторговаться;40;166000;ЦФО;;;;
Тягач;Scania;R-Series;2015;4450000;Серебряные Пруды;https://auto.ru/artic/used/sale/scania/r_1/16681054-9ea91bc1/;570000;AT;4x2;440;2;2;;4080000;-370000;Цена завышена - можно поторговаться;20;142000;ЦФО;;;;
Тягач;Mercedes-Benz;Actros;2018;7250000;Нижний Новгород;https://auto.ru/artic/used/sale/mercedes/actros_t/16611196-5bf61a47/;172000;AT;4x2;320;2;2;;5830000;-1420000;Цена завышена - можно поторговаться;30;232000;ПФО;;;;
Тягач;КамАЗ;5490;2018;6975789;Железногорск;https://auto.ru/artic/used/sale/kamaz/5490/16426972-e590fcdf/;108618;MT;;401;2;2;;2940000;-4035789;Цена завышена - можно поторговаться;150;223000;;;;;
Тягач;КамАЗ;5490;2015;1870000;Кимовск;https://auto.ru/artic/used/sale/kamaz/5490/16457956-c6bab222/;299000;MT;4x2;401;2;1;Юнион КРОНЕ Кимовск;1610000;-260000;Цена завышена - можно поторговаться;30;;ЦФО;;;;
Тягач;Mercedes-Benz;Actros;2015;4700000;Ростов-на-Дону;https://auto.ru/artic/used/sale/mercedes/actros_t/16657990-ce381380/;750000;AT;4x2;480;2;2;Транзит-Дон Гипермаркет;3750000;-950000;Цена завышена - можно поторговаться;40;150000;ЮФО;Цена с НДС;;;ok
Тягач;КамАЗ;5490 NEO;2019;4600000;Подольск;https://auto.ru/artic/used/sale/kamaz/5490_neo/16652974-cf01f40b/;67000;MT;4x2;401;2;1;ТЕХИНКОМ-Подольск;3180000;-1420000;Цена завышена - можно поторговаться;50;147000;ЦФО;Цена с НДС;;;ok
Тягач;КамАЗ;53504;2016;1750000;Киров;https://auto.ru/artic/used/sale/kamaz/53504/16658152-c89bdb5c/;160000;MT;6x6;300;2;1;;2730000;980000;Горячая цена! Срочно брать!;0;;ЦФО;;Продаю Камаз 53504  6х6  двигатель Камаз   300л с  КПП ZF9  бак 210л 350л  г п 12 3 т  на седло  рестайлинг  Куплен в октябре 2016 года  Один владелец  В сцепке высокорамный прицеп есть Тверьстроймаш 2018гв  все комплектующие немецкие;0,70236;unclear
Тягач;КамАЗ;5490;2017;2700000;Ростов-на-Дону;https://auto.ru/artic/used/sale/kamaz/5490/16470018-a3b4c503/;270000;MT;4x2;401;2;1;;2400000;-300000;Цена завышена - можно поторговаться;20;86000;ЮФО;;;;
Тягач;МАЗ;5440;2017;5000000;Воронеж;https://auto.ru/artic/used/sale/maz/5440/16265442-57ca22f2/;280000;MT;4x2;310;;;;1510000;-3490000;Цена завышена - можно поторговаться;240;160000;ЦФО;;;;
Тягач;Mercedes-Benz;Actros;2018;7500000;Новосибирск;https://auto.ru/artic/used/sale/mercedes/actros_t/16669214-f1e58302/;95000;AT;6x4;408;2;1;;6400000;-1100000;Цена завышена - можно поторговаться;30;240000;СФО;;;;
Тягач;Scania;P-series;2018;4850000;Москва;https://auto.ru/artic/used/sale/scania/p_1/16596990-f0a5c525/;310000;MT;4x2;440;2;1;БорнТракСервис;5980000;1130000;Горячая цена! Срочно брать!;0;155000;ЦФО;Цена с НДС;Официальный дилер  С НДС  ADR   ПАКЕТ  Scania P 440 ТОПЛИВНАЯ СИСТЕМА PDE ОДИН ВЛАДЕЛЕЦ  ЕВРО 5  МАКСИМАЛЬНОЙ КОМПЛЕКТАЦИИ  440 л с  холодильник  автономный отопитель  1 спальное место  МКПП  круиз контроль  кондиционер  полный электропакет  топливная система PDE  хорошая резина и мн  другое   САМЫЕ ВЫГОДНЫЕ УСЛОВИЯ ПО ФИНАНСИРОВАНИЮ  ЛИЗИНГ  КРЕДИТ  TRADE IN  ВОЗМОЖНА РАССРОЧКА ЛЮБАЯ ФОРМА ОПЛАТЫ  НАЛИЧНАЯ   БЕЗНАЛИЧНАЯ  НДС  ПОЛНОЕ СОПРОВОЖДЕНИЕ СДЕЛКИ В КРОТЧАЙШИЕ СРОКИ  ЭКСПЛУАТАЦИЯ   01 2018г  ВЫПУСК   11 2017г;0,63638;ok
Тягач;MAN;TGX;2018;6100000;Киров;https://auto.ru/artic/used/sale/man/tgx/16473790-bf294ebe/;300000;AT;4x2;480;2;2;;5580000;-520000;Цена завышена - можно поторговаться;20;195000;ЦФО;;;;
Тягач;Volvo;FM;2017;5250000;Шушары;https://auto.ru/artic/used/sale/volvo/fm_tractor/16674438-8f712d66/;560751;AT;4x2;410;2;1;VOLVO TRUCKS РОССИЯ в Санкт-Петербурге;5670000;420000;Горячая цена! Срочно брать!;0;168000;СЗФО;Цена с НДС;;;ok
Тягач;МАЗ;6430;2018;2500000;Вязьма;https://auto.ru/artic/used/sale/maz/6430/16427114-9436b223/;100000;MT;6x4;430;2;2;;3160000;660000;Горячая цена! Срочно брать!;0;80000;ЦФО;Цена с НДС;;1;ok
Тягач;МАЗ;5440;2017;1950000;Александров;https://auto.ru/artic/used/sale/maz/5440/16323440-30d08af6/;89000;MT;4x2;310;2;1;;1820000;-130000;Цена завышена - можно поторговаться;20;62000;ЦФО;;;;
Тягач;МАЗ;5440;2017;3200000;Пермь;https://auto.ru/artic/used/sale/maz/5440/16330076-e61b7d4b/;310000;MT;4x2;410;2;1;;2100000;-1100000;Цена завышена - можно поторговаться;60;102000;УФО;;;;
Тягач;Volvo;FH;2018;9250000;Москва;https://auto.ru/artic/used/sale/volvo/fh_tractor/16628984-31d10453/;250000;AT;6x2;500;2;2;Panzer-Auto;7760000;-1490000;Цена завышена - можно поторговаться;30;296000;ЦФО;;;;
Тягач;КамАЗ;65806;2016;2855000;Москва;https://auto.ru/artic/used/sale/kamaz/65806/16645244-0fd2cf60/;249663;MT;6x4;430;2;1;ГРУЗ СОЮЗ;2510000;-345000;Цена завышена - можно поторговаться;20;;ЦФО;;;;
Тягач;Volvo;FH;2017;6220000;Екатеринбург;https://auto.ru/artic/used/sale/volvo/fh_tractor/16658328-c7af97e3/;411909;AT;4x2;500;;;ClassTrucks;5100000;-1120000;Цена завышена - можно поторговаться;30;199000;УФО;;;;
Тягач;Volvo;FH;2017;5850000;Москва;https://auto.ru/artic/used/sale/volvo/fh_tractor/16641226-d4d8ccd2/;546000;AT;4x2;460;2;2;;4870000;-980000;Цена завышена - можно поторговаться;30;187000;ЦФО;;;;
Тягач;Mercedes-Benz;Actros;2016;3900000;Нижний Новгород;https://auto.ru/artic/used/sale/mercedes/actros_t/16636854-2b4e95f0/;650000;AT;4x2;408;;;;3530000;-370000;Цена завышена - можно поторговаться;20;125000;ПФО;;;;
Тягач;КамАЗ;5490;2018;3485000;Новониколаевский;https://auto.ru/artic/used/sale/kamaz/5490/16669824-87ca2ab9/;181714;MT;4x2;401;;;M7 TRUCK Казань;2740000;-745000;Цена завышена - можно поторговаться;40;112000;ПФО;;;;
Тягач;МАЗ;6425;2017;2500000;Красноярск;https://auto.ru/artic/used/sale/maz/6425/16564712-f5233b77/;103000;MT;6x6;410;2;2;;3180000;680000;Горячая цена! Срочно брать!;0;80000;СФО;;Состояние нового Ухожен Фен Котел Подогрев топлива Новые АКБ Все масла в мостах кпп раздатке бортовые заменены Новый антифриз Все работает до последней лампочки ТНВД с нова стоит простой;0,51587;unclear
Тягач;Mercedes-Benz;Actros;2018;7000000;Санкт-Петербург;https://auto.ru/artic/used/sale/mercedes/actros_t/16656106-305df47b/;167542;AT;4x2;435;2;2;Техцентр СОТРАНС Mercedes-Benz Санкт-Петербург;5190000;-1810000;Цена завышена - можно поторговаться;40;224000;СЗФО;Цена с НДС;;;ok
Тягач;КамАЗ;5490;2017;2690000;Ростов-на-Дону;https://auto.ru/artic/used/sale/kamaz/5490/15906108-b4bc3d43/;280000;MT;4x2;408;;;;2200000;-490000;Цена завышена - можно поторговаться;30;86000;ЮФО;;;;
Тягач;Mercedes-Benz;Actros;2015;4700000;Брянск;https://auto.ru/artic/used/sale/mercedes/actros_t/16445677-08763af2/;400000;AT;6x4;440;2;1;ФОРСАЖ;4180000;-520000;Цена завышена - можно поторговаться;20;150000;ЦФО;;;;
Тягач;Scania;S-Series;2017;6890000;Москва;https://auto.ru/artic/used/sale/scania/s_artic/16558012-dc657501/;684157;AT;4x2;450;2;2;Глобал Трак Сейлс Москва;6280000;-610000;Цена завышена - можно поторговаться;20;220000;ЦФО;;;;
Тягач;Volvo;FH;2018;7200000;Смоленск;https://auto.ru/artic/used/sale/volvo/fh_tractor/16484848-3a3b76e3/;460000;AT;4x2;460;;;ГРИН ЛАЙН;5940000;-1260000;Цена завышена - можно поторговаться;30;230000;ЦФО;;;;
Тягач;MAN;TGX;2017;5500000;Ялуторовск;https://auto.ru/artic/used/sale/man/tgx/16481658-7e7574c6/;580000;MT;4x2;440;2;2;;4300000;-1200000;Цена завышена - можно поторговаться;40;176000;СФО;;;;
Тягач;КамАЗ;5490;2018;3485000;Авдон;https://auto.ru/artic/used/sale/kamaz/5490/16662904-e66e5fe9/;201326;MT;4x2;401;;;M7 TRUCK Уфа;2740000;-745000;Цена завышена - можно поторговаться;40;112000;ПФО;;;;
Тягач;МАЗ;6430;2017;2100000;Тамбов;https://auto.ru/artic/used/sale/maz/6430/16629408-baa63daf/;255867;MT;6x4;410;2;2;;2680000;580000;Горячая цена! Срочно брать!;0;67000;ЦФО;;Торг уместен;0,44284;unclear
Тягач;Volvo;FM;2017;6600000;Ногинск;https://auto.ru/artic/used/sale/volvo/fm_tractor/16674244-939bf288/;463000;AT;6x4;428;2;1;Скания Сервис;7250000;650000;Горячая цена! Срочно брать!;0;211000;ЦФО;Цена с НДС;;;ok
Тягач;Mercedes-Benz;Actros;2016;4344000;Москва;https://auto.ru/artic/used/sale/mercedes/actros_t/16599032-e6c706ea/;478794;AT;4x2;408;2;1;Глобал Трак Сейлс Москва;3990000;-354000;Цена завышена - можно поторговаться;20;139000;ЦФО;;;;
Тягач;Mercedes-Benz;Axor;2015;2900000;Кимовск;https://auto.ru/artic/used/sale/mercedes/axor_t/16628124-c7d0cd36/;770000;MT;4x2;401;2;1;Юнион КРОНЕ Кимовск;2740000;-160000;Цена завышена - можно поторговаться;20;93000;ЦФО;;;;
Тягач;Mercedes-Benz;Actros;2017;3800000;Москва;https://auto.ru/artic/used/sale/mercedes/actros_t/16499886-e547c526/;570000;AT;6x4;410;2;1;;5730000;1930000;Горячая цена! Срочно брать!;0;122000;ЦФО;Цена с НДС;Родной пробег  Обслуживали у дилера Возможна продажа Сцепки с самосвальным полуприцепом Bodex 35куб Цена за сцепку 5мил  В наличии три сцепки все в работе  Цена без НДС  Торг уместен;0,37435;ok
Тягач;КамАЗ;65806;2018;7400000;Петрозаводск;https://auto.ru/artic/used/sale/kamaz/65806/15852388-23d102a9/;15000;MT;6x4;428;2;1;;3680000;-3720000;Цена завышена - можно поторговаться;110;237000;СЗФО;;;;
Тягач;МАЗ;6430;2018;3240000;;https://auto.ru/artic/used/sale/maz/6430/15802782-0bf2c485/;41987;MT;6x4;420;2;2;Русбизнесавто-Пермь;3020000;-220000;Цена завышена - можно поторговаться;20;104000;;Цена с НДС;;;ok
Тягач;КамАЗ;65116;2016;1839000;Кемерово;https://auto.ru/artic/used/sale/kamaz/65116/16545598-f8f3db99/;92345;MT;6x4;298;2;1;;2070000;231000;Горячая цена! Срочно брать!;0;;;;Продам Камаз 65116 в отличнейшем состоянии  Автомобиль приобретен у официального дилера 25 12 2016  эксплуатацию начал в марте 2017 Двигатель модель Cummins 6ISBe6 7 300  Евро 5  Объем 6 7 л   Дизель 298 л с  Коробка передач модель ZF9 Колесная формула 6х4 Груз ть   15 5 т   Полная м автопоезда   37850 кг   Нагр на седло   15т  Базовое шасси КАМАЗ 65116 Масса  Максимальный крутящий момент  Нм 1226 Размерность шин 11 00R22 5  установлены КАМА NF701 износ 30  Высота ССУ  мм   1340  Подвеска   рессорная МКБ  МОБ   есть  Топл бак  л   350  Пробег 92 345 км ABS  ПЖД  ТНВД   ТНВД BOSCH  система нейтрал ОГ AddBlue  рестайлинговая кабина  аэродинамический козырек тахограф российского стандарта с блоком СКЗИ  Установлено гидравлическое оборудование для подъема самосвального кузова полуприцепа  Возмежен обмен на легковой автомобиль Торг уместен  возможна оплата перечислением на расчетный счет  Своевременное техническое обслуживание  Посреднические услуги не предлагать   Не требует дополнительных вложений   Торг возможен при осмотре   Готов к эксплуатации  Автомобиль продается в формате аукциона  Указана минимальная цена;0,42882;unclear
Тягач;DAF;XF105;2015;4400000;Пермь;https://auto.ru/artic/used/sale/daf/xf105/16667924-06426b10/;750000;MT;4x2;460;2;2;;3390000;-1010000;Цена завышена - можно поторговаться;40;141000;УФО;;;;
Тягач;КамАЗ;5490 NEO;2018;3450000;Чёрная Грязь;https://auto.ru/artic/used/sale/kamaz/5490_neo/16636018-b7f694b7/;200047;AT;4x2;401;2;1;M7 TRUCK Москва;3360000;-90000;;10;110000;ЦФО;Цена с НДС;;;ok
Тягач;КамАЗ;65206;2017;3500000;Люберцы;https://auto.ru/artic/used/sale/kamaz/65206/16682454-bf2221b1/;170330;MT;6x4;428;2;1;PRO АВТО;3150000;-350000;Цена завышена - можно поторговаться;20;112000;ЦФО;Цена с НДС;;;ok
Тягач;Volvo;FH;2016;5300000;Солнечногорск;https://auto.ru/artic/used/sale/volvo/fh_tractor/16622496-3e787321/;616000;AT;4x2;469;2;2;ТРАНСАЛЬЯНС Москва;4360000;-940000;Цена завышена - можно поторговаться;30;170000;ЦФО;Цена с НДС;;;ok
Тягач;Mercedes-Benz;Actros;2015;4850000;Москва;https://auto.ru/artic/used/sale/mercedes/actros_t/16652938-5c78b7a5/;405967;MT;6x4;456;2;1;АГТ-Трейдинг;3750000;-1100000;Цена завышена - можно поторговаться;40;155000;ЦФО;;;;
Тягач;КамАЗ;6460;2015;2300000;Кодинск;https://auto.ru/artic/used/sale/kamaz/6460/16297290-881eca75/;175000;MT;6x4;400;2;1;;2040000;-260000;Цена завышена - можно поторговаться;20;;СФО;;;;
Тягач;Volvo;FH;2016;5260000;Смоленск;https://auto.ru/artic/used/sale/volvo/fh_tractor/16632818-36b2a565/;530000;AT;4x2;460;2;2;;4280000;-980000;Цена завышена - можно поторговаться;30;168000;ЦФО;;;;
Тягач;МАЗ;5440;2016;1300000;Челябинск;https://auto.ru/artic/used/sale/maz/5440/16321298-b47beca0/;256000;MT;4x2;310;;;;1230000;-70000;Цена завышена - можно поторговаться;20;;УФО;Цена с НДС;;;ok
Тягач;Scania;R-Series;2018;6783000;;https://auto.ru/artic/used/sale/scania/r_1/16646604-31be9bca/;525479;AT;4x2;440;2;2;M7 TRUCK Казань;6130000;-653000;Цена завышена - можно поторговаться;20;217000;;;;;
Тягач;КамАЗ;5490;2016;1450000;Казань;https://auto.ru/artic/used/sale/kamaz/5490/16182854-ba289412/;400000;MT;4x2;401;2;1;;1890000;440000;Горячая цена! Срочно брать!;0;;ПФО;Цена с НДС;;1;ok
Тягач;Volvo;FH;2017;5700000;Москва;https://auto.ru/artic/used/sale/volvo/fh_tractor/16666936-aaec93d1/;572429;AT;4x2;460;;;ClassTrucks;4950000;-750000;Цена завышена - можно поторговаться;30;182000;ЦФО;;;;
