Mileage,VehicleType,HP,Make,VATIncluded,CabSeats,URL,Gear,Table Names,Formula,Year,Price,Model,Supplier,CabBeds,Location,Price
1500000,Truck,428,MERCEDES,,2,https://auto.ru/artic/used/sale/mercedes/axor_t/16392660-f68113f9/,MT,autoru - trucks.csv,4x2,2003,760000,Axor,,1,Дорогобуж,1128307.08654
499000,Truck,350,IVECO,,2,https://auto.ru/artic/used/sale/iveco/stralis_tractor/16496204-5170d91c/,MT,autoru - trucks.csv,4x2,2008,1100000,Stralis,,1,Липецк,1026355.85901
1000000,Truck,340,SCANIA,,2,https://auto.ru/artic/used/sale/scania/p_1/16326304-49371451/,MT,autoru - trucks.csv,4x2,2007,999000,P-series,,1,Сыктывкар,1357454.89676
445000,Truck,408,MERCEDES,,2,https://auto.ru/artic/used/sale/mercedes/actros_t/15901520-c4fb9b9b/,AT,autoru - trucks.csv,6x4,2015,3650000,Actros,,1,Краснодар,4148064.85015
950000,Truck,380,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16579158-35fbca44/,MT,autoru - trucks.csv,4x2,2008,850000,Premium,СТТ-АВТО,1,Домодедово,1159368.16924
801000,Truck,380,SCANIA,,2,https://auto.ru/artic/used/sale/scania/r_1/16605772-a322deef/,MT,autoru - trucks.csv,4x2,2008,2100000,R-Series,Вираж,2,Санкт-Петербург,1927467.29985
800000,Truck,390,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16022622-cb1fa4a9/,MT,autoru - trucks.csv,4x2,2007,400000,5440,,2,Смоленск,706195.06429
1800000,Truck,450,FREIGHTLINER,,2,https://auto.ru/artic/used/sale/freightliner/century_class/15312861-34a56dde/,MT,autoru - trucks.csv,6x4,2003,949000,Century Class,Авторынок МАКСКАР,2,Новосибирск,1010304.52508
399801,Truck,328,MAZ,,,https://auto.ru/artic/used/sale/maz/5440/16076106-e89b8d0a/,MT,autoru - trucks.csv,,2011,475000,5440,КОМПАНИЯ АВТОМОБИЛИЯ,,Ярославль,831165.92978
1087020,Truck,400,SCANIA,,2,https://auto.ru/artic/used/sale/scania/r_1/16631082-51b774b5/,AT,autoru - trucks.csv,4x2,2014,2990000,R-Series,BS-Truck,2,,3657271.90725
1200000,Truck,400,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/vnl_tractor/16391352-f12b2967/,MT,autoru - trucks.csv,,2003,1100000,VNL,,2,Ростов-на-Дону,1557334.35744
1200000,Truck,420,SCANIA,,2,https://auto.ru/artic/used/sale/scania/r_1/16452622-a7a1d305/,MT,autoru - trucks.csv,4x2,2003,2600000,R-Series,,2,Липецк,1455753.76022
331000,Truck,397,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16634008-95b521ea/,MT,autoru - trucks.csv,,2011,2000000,5440,,2,Снежинск,1154806.92156
1800000,Truck,380,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16228248-d53f8061/,MT,autoru - trucks.csv,4x2,2008,1200000,Premium,,1,Симферополь,1159368.16924
890000,Truck,460,MAN,,2,https://auto.ru/artic/used/sale/man/tga_1/16519994-5d0a8a0c/,MT,autoru - trucks.csv,4x2,2000,950000,TGA,,1,Барнаул,695057.72686
1078600,Truck,380,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fm_tractor/15221206-cc907eae/,AT,autoru - trucks.csv,4x2,2004,2280000,FM,,1,Омск,1119357.34723
1500000,Truck,400,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/vnl_tractor/15970786-60027d3c/,MT,autoru - trucks.csv,6x4,2005,850000,VNL,,2,Канск,1888557.34534
1070000,Truck,350,MAN,,2,https://auto.ru/artic/used/sale/man/tga_1/16463008-6d422544/,MT,autoru - trucks.csv,4x2,2007,1000000,TGA,,1,Рыбинск,1269005.23163
1700000,Truck,394,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/vnm_tractor/16176440-8e65a6e9/,AT,autoru - trucks.csv,4x2,2004,890000,VNM,,1,Омск,1012196.59507
1058000,Truck,360,DAF,,2,https://auto.ru/artic/used/sale/daf/cf_series_1/16588878-c285bea7/,MT,autoru - trucks.csv,4x2,2008,1500000,CF-series,,2,Астрахань,2049086.78851
1300000,Truck,430,FREIGHTLINER,,2,https://auto.ru/artic/used/sale/freightliner/century_class/15718993-4a514dba/,MT,autoru - trucks.csv,6x4,2004,1180000,Century Class,,2,Оренбург,1105822.20973
650000,Truck,410,MAN,,2,https://auto.ru/artic/used/sale/man/f_2000_t/16624790-3ce695b7/,MT,autoru - trucks.csv,4x2,2000,600000,F 2000,,2,Тула,767250.65254
650000,Truck,420,MAZ,,,https://auto.ru/artic/used/sale/maz/5440/16566704-0b74e220/,,autoru - trucks.csv,,2011,500000,5440,,,Брянск,702495.40899
783063,Truck,400,MERCEDES,Цена с НДС,2,https://auto.ru/artic/used/sale/mercedes/axor_t/16563150-b9c34335/,MT,autoru - trucks.csv,4x2,2013,2199000,Axor,GROSS AUTO,1,Москва,2257437.74331
1700000,Truck,380,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16580958-b5f4fd02/,MT,autoru - trucks.csv,4x2,2000,1550000,FH,,2,Пятницкое,1223603.96658
370000,Truck,480,MAN,,,https://auto.ru/artic/used/sale/man/tgx/16445224-cc0398c3/,AT,autoru - trucks.csv,4x2,2018,6000000,TGX,ГРИН ЛАЙН,,Смоленск,5778841.87155
520000,Truck,400,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16500503-f1821896/,MT,autoru - trucks.csv,4x2,2011,480000,5440,,2,Ульяновск,1110581.62618
696475,Truck,360,MAN,,2,https://auto.ru/artic/used/sale/man/tgs/16595728-2166e7ad/,MT,autoru - trucks.csv,4x2,2013,2660000,TGS,PRO АВТО,1,Люберцы,2379428.20937
20000,Truck,450,FREIGHTLINER,,2,https://auto.ru/artic/used/sale/freightliner/century_class/15654368-fd715558/,AT,autoru - trucks.csv,,2002,1150000,Century Class,,2,Лебедянь,884864.44979
40000,Truck,260,KAMAZ,,,https://auto.ru/artic/used/sale/kamaz/44108/16339264-0758d074/,,autoru - trucks.csv,6x6,2011,1800000,44108,,,Томск,1335874.69616
1500000,Truck,430,DAF,,2,https://auto.ru/artic/used/sale/daf/xf95/16602780-ecb54fab/,MT,autoru - trucks.csv,4x2,2004,1690000,95XF,,2,Мостовской,1820009.50491
735300,Truck,400,MAN,,2,https://auto.ru/artic/used/sale/man/tgx/16534228-f5c998dd/,MT,autoru - trucks.csv,4x2,2011,2500000,TGX,,2,Орёл,2216793.223
897568,Truck,462,DAF,Цена с НДС,2,https://auto.ru/artic/used/sale/daf/xf105/16584802-46f2949b/,AT,autoru - trucks.csv,4x2,2012,2490000,XF105,700 МАШИН,2,Елино,2674505.3395
100000,Truck,400,MAZ,,2,https://auto.ru/artic/used/sale/maz/64220/16629374-f5431e10/,MT,autoru - trucks.csv,6x4,2008,328000,64220,,1,Котлас,896961.32798
530000,Truck,401,MERCEDES,,2,https://auto.ru/artic/used/sale/mercedes/axor_t/16404756-1ef146f8/,MT,autoru - trucks.csv,4x2,2012,1699000,Axor,,1,Новомосковск,2048461.75747
150000,Truck,435,MAZ,,2,https://auto.ru/artic/used/sale/maz/6430/16634046-d8da76b6/,MT,autoru - trucks.csv,6x4,2013,2750000,6430,,1,Барнаул,1725297.66452
990000,Truck,510,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/16546474-ed92c472/,MT,autoru - trucks.csv,6x4,2012,3500000,XF105,,2,Благовещенск,3430810.44093
810000,Truck,441,SCANIA,,2,https://auto.ru/artic/used/sale/scania/p_1/16570070-38a7ae47/,MT,autoru - trucks.csv,6x4,2017,5490000,P-series,,1,Москва,5786928.50382
100000,Truck,312,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16597472-38394858/,MT,autoru - trucks.csv,4x2,2011,950000,5440,,1,Рязань,715772.80086
55800,Truck,260,KAMAZ,,2,https://auto.ru/artic/used/sale/kamaz/54115/15825646-09ad1e9c/,MT,autoru - trucks.csv,6x4,2004,600000,54115,Автосалон в Подстепновке,1,Самара,671943.25399
990000,Truck,440,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/15958268-16cceaa8/,AT,autoru - trucks.csv,4x2,2013,3450000,FH,,2,Омск,2967642.72973
1697548,Truck,430,DAF,,2,https://auto.ru/artic/used/sale/daf/xf95/16557270-e2e15c64/,MT,autoru - trucks.csv,4x2,2004,1500000,95XF,,2,Воронеж,1820009.50491
574000,Truck,380,SCANIA,,,https://auto.ru/artic/used/sale/scania/g/16384684-8460363c/,MT,autoru - trucks.csv,4x2,2011,3600000,G-series,,,Ждановский,1861857.32199
617717,Truck,390,MAZ,,,https://auto.ru/artic/used/sale/maz/6430/16038424-639ef2fe/,MT,autoru - trucks.csv,,2006,594000,6430,Трансстроймеханизация,,Гагарин,641424.75822
,Truck,435,INTERNATIONAL,,2,https://auto.ru/artic/used/sale/international/prostar/16591016-dec74453/,AT,autoru - trucks.csv,,2007,1900000,ProStar,,1,Екатеринбург,1688773.4769
200000,Truck,330,MAZ,,,https://auto.ru/artic/used/sale/maz/5432/16428336-9e518219/,MT,autoru - trucks.csv,,2006,350000,5432,,,Краснодар,573318.31665
801000,Truck,410,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/16625770-279d442f/,AT,autoru - trucks.csv,4x2,2013,2850000,XF105,,2,Москва,2807731.93286
220000,Truck,330,MAZ,,3,https://auto.ru/artic/used/sale/maz/6422/16181776-98c95582/,MT,autoru - trucks.csv,6x4,2003,320000,6422,,1,Самара,548114.27819
450000,Truck,411,MAZ,,2,https://auto.ru/artic/used/sale/maz/6430/16422704-acd48171/,MT,autoru - trucks.csv,6x4,2012,1100000,6430,,1,Кострома,1478002.09671
650000,Truck,410,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16603720-39635466/,MT,autoru - trucks.csv,4x2,2011,1350000,5440,,2,Тамбов,1131965.84586
317000,Truck,401,KAMAZ,,2,https://auto.ru/artic/used/sale/kamaz/5490/16457828-28c3b1b6/,MT,autoru - trucks.csv,4x2,2005,2000000,5490,Юнион КРОНЕ Кимовск,1,Кимовск,654624.56554
352151,Truck,409,MAN,,2,https://auto.ru/artic/used/sale/man/18_1/16582936-6714bcff/,MT,autoru - trucks.csv,,2003,1300000,18,,1,Набережные Челны,1190938.01134
1200000,Truck,412,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16617366-c99f7a8e/,MT,autoru - trucks.csv,4x2,2002,1000000,Premium,,1,Уфа,795901.22882
1172297,Truck,408,MERCEDES,Цена с НДС,2,https://auto.ru/artic/used/sale/mercedes/actros_t/16359828-03c3ac46/,AT,autoru - trucks.csv,4x2,2010,1950000,Actros,ТРАК ПЛАТФОРМА,2,Люберцы,2265760.3058
305600,Truck,412,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16299526-409cf310/,MT,autoru - trucks.csv,4x2,2001,1700000,Premium,,1,Фрунзе,746143.785
200000,Truck,515,FREIGHTLINER,,2,https://auto.ru/artic/used/sale/freightliner/century_class/15758107-285a3a9e/,MT,autoru - trucks.csv,,2005,850000,Century Class,,2,Белгород,1125955.06303
839627,Truck,408,MERCEDES,,2,https://auto.ru/artic/used/sale/mercedes/actros_t/16619010-4697911d/,AT,autoru - trucks.csv,4x2,2016,4100000,Actros,,2,Набережные Челны,3875089.26016
900000,Truck,470,FREIGHTLINER,,2,https://auto.ru/artic/used/sale/freightliner/century_class/16376054-8d7b968a/,MT,autoru - trucks.csv,6x4,2000,1100000,Century Class,,2,Санкт-Петербург,704840.95309
480000,Truck,328,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16622200-3b6bcb7d/,MT,autoru - trucks.csv,,2012,1100000,5440,,1,Тольятти,921644.23726
76000,Truck,292,KAMAZ,Цена с НДС,,https://auto.ru/artic/used/sale/kamaz/65116/16453500-942d4473/,MT,autoru - trucks.csv,6x4,2018,2350000,65116,,,Набережные Челны,2905921.36171
,Truck,300,KAMAZ,,,https://auto.ru/artic/used/sale/kamaz/53504/16608942-3111db56/,,autoru - trucks.csv,,2017,3000000,53504,,,Муравленко,2074331.36531
1100000,Truck,485,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/vnl_tractor/16473108-1304a6a2/,MT,autoru - trucks.csv,6x4,2009,3900000,VNL,,2,Сочи,3135450.02623
1030000,Truck,450,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16533364-6a3aee2f/,MT,autoru - trucks.csv,4x2,2012,1620000,Premium,ЗилантМоторс,2,Казань,2051052.8878
1000000,Truck,250,MAZ,,,https://auto.ru/artic/used/sale/maz/5432/16591608-48c9287f/,,autoru - trucks.csv,,2006,450000,5432,,,Волгоградская область,365426.06365
1800000,Truck,428,MERCEDES,,2,https://auto.ru/artic/used/sale/mercedes/actros_t/16309578-7d070dee/,AT,autoru - trucks.csv,4x2,2002,1150000,Actros,,1,Ростов-на-Дону,1095251.94634
710000,Truck,420,SCANIA,,2,https://auto.ru/artic/used/sale/scania/r_1/16636666-8567f5d2/,MT,autoru - trucks.csv,6x2,2011,3800000,R-Series,,2,Новороссийск,3219737.05322
1500000,Truck,400,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/vnl_tractor/16635066-83fe4cef/,MT,autoru - trucks.csv,6x4,2003,1400000,VNL,,2,Брянск,1688287.18503
140000,Truck,401,KAMAZ,,2,https://auto.ru/artic/used/sale/kamaz/5490/16574240-9d8edda5/,MT,autoru - trucks.csv,4x2,2018,2950000,5490,MAH Центр Берëзовский,1,Берёзовский,2863535.96451
300000,Truck,400,MAZ,,2,https://auto.ru/artic/used/sale/maz/6430/16398692-9816e64e/,MT,autoru - trucks.csv,6x4,2004,999999,6430,,2,Красноярск,743477.97324
760000,Truck,400,MAN,,2,https://auto.ru/artic/used/sale/man/tgs/16636572-0c6d2129/,MT,autoru - trucks.csv,4x2,2011,1900000,TGS,,1,Симферополь,1884105.65849
546000,Truck,411,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16387242-6d0c3c67/,MT,autoru - trucks.csv,4x2,2011,1100000,5440,,2,Нижний Новгород,1137065.97796
40000,Truck,207,KAMAZ,,2,https://auto.ru/artic/used/sale/kamaz/65116/16605532-74f9e60d/,MT,autoru - trucks.csv,6x4,2011,1650000,65116,,1,Красноярск,1066325.61675
400000,Truck,390,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16477482-6bf8e1aa/,MT,autoru - trucks.csv,4x2,2007,600000,5440,,2,Шуя,706195.06429
534000,Truck,420,IVECO,,2,https://auto.ru/artic/used/sale/iveco/stralis_tractor/16616278-bdc53f9e/,MT,autoru - trucks.csv,4x2,2013,1925000,Stralis,,1,Шушары,1921672.60935
320000,Truck,460,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/16274038-9e75dc5c/,MT,autoru - trucks.csv,4x2,2017,4990000,XF105,,2,Рославль,4432249.13514
602215,Truck,460,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16594350-02bc73bf/,MT,autoru - trucks.csv,4x2,2011,2840000,FH,ГРУЗ СОЮЗ,2,Москва,2497903.34655
1200000,Truck,380,DAF,,2,https://auto.ru/artic/used/sale/daf/xf95/16152822-52caf48f/,AT,autoru - trucks.csv,4x2,2005,1550000,95XF,,2,Пермь,1956569.70934
50000,Truck,450,FREIGHTLINER,,2,https://auto.ru/artic/used/sale/freightliner/columbia/16278976-75db58df/,MT,autoru - trucks.csv,6x4,2004,2000000,Columbia,,2,Новоуральск,1102408.15308
1204000,Truck,380,DAF,,2,https://auto.ru/artic/used/sale/daf/cf_series_1/16377870-3b5602fd/,MT,autoru - trucks.csv,4x2,2003,1300000,CF-series,,1,Морозовск,1398981.05773
500000,Truck,440,MAN,,2,https://auto.ru/artic/used/sale/man/33_1/16467522-3a7b486f/,MT,autoru - trucks.csv,6x4,2016,4500000,33,,1,Пермь,4401119.55589
260000,Truck,360,MAN,,2,https://auto.ru/artic/used/sale/man/tgs/16592158-e7867244/,MT,autoru - trucks.csv,4x2,2011,2880000,TGS,SGM-GROUP,1,Москва,1816636.93327
,Truck,400,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/15701437-c2de42e1/,MT,autoru - trucks.csv,4x2,2000,750000,Premium,,1,Красноярск,697477.48958
265000,Truck,310,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16557948-b0b9a685/,MT,autoru - trucks.csv,4x2,2013,720000,5440,ТРАК ПЛАТФОРМА,1,Люберцы,955531.85459
1300,Truck,380,SCANIA,,2,https://auto.ru/artic/used/sale/scania/r_1/16565400-041e53ff/,MT,autoru - trucks.csv,4x2,2006,2150000,R-Series,,1,Красноярск,1288903.81663
65000,Truck,412,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/15923020-80a6cb8e/,MT,autoru - trucks.csv,6x2,2002,1050000,Premium,,1,Новороссийск,1058113.85626
1700000,Truck,420,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16636764-aa40d868/,MT,autoru - trucks.csv,4x2,2001,1200000,FH,,2,Астрахань,1398351.37751
580000,Truck,435,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16466892-b3c5558c/,MT,autoru - trucks.csv,4x2,2011,1150000,5440,ГРУЗОВИК-24,2,Москва,1174824.82856
1500000,Truck,400,RENAULT,,2,https://auto.ru/artic/used/sale/renault/magnum_ae/16605408-60fd2c89/,MT,autoru - trucks.csv,4x2,2001,490000,Magnum,,2,Москва,842362.50747
1650000,Truck,381,DAF,,2,https://auto.ru/artic/used/sale/daf/xf95/16587236-367cd800/,MT,autoru - trucks.csv,4x2,2000,950000,95XF,,2,Нижний Новгород,1391827.71203
1067000,Truck,420,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16338140-a0c4a457/,MT,autoru - trucks.csv,4x2,2006,1400000,Premium,,1,Нижний Новгород,1002520.82597
1600000,Truck,431,FREIGHTLINER,,2,https://auto.ru/artic/used/sale/freightliner/century_class/16342724-79b92c25/,MT,autoru - trucks.csv,6x4,2001,1800000,Century Class,,2,Владивосток,792168.75576
689532,Truck,460,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/15791068-f5f24208/,MT,autoru - trucks.csv,4x2,2012,2875000,XF105,,2,Брянск,2630590.46645
950000,Truck,380,SCANIA,,,https://auto.ru/artic/used/sale/scania/g/15949210-fc55a002/,MT,autoru - trucks.csv,4x2,2010,2250000,G-series,,,Набережные Челны,1740902.67694
850000,Truck,410,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16181954-fd185190/,MT,autoru - trucks.csv,4x2,2011,820000,5440,,2,Вологда,1131965.84586
1690000,Truck,400,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/vnl_tractor/16087368-a2dbdfc5/,MT,autoru - trucks.csv,6x4,2005,1450000,VNL,,2,Первоуральск,1888557.34534
1031000,Truck,340,SCANIA,,2,https://auto.ru/artic/used/sale/scania/l/16467716-e3c37507/,MT,autoru - trucks.csv,4x2,2007,1150000,4-Series,,1,Королёв,1357454.89676
70000,Truck,400,MAZ,,2,https://auto.ru/artic/used/sale/maz/6422/16388818-105dd770/,MT,autoru - trucks.csv,6x4,2004,410000,6422,,2,Лосиная Лука,743477.97324
1100000,Truck,354,MERCEDES,,2,https://auto.ru/artic/used/sale/mercedes/axor_t/16556664-a15b2755/,MT,autoru - trucks.csv,,2011,1500000,Axor,,1,Тула,1836910.81879
1120000,Truck,440,RENAULT,,2,https://auto.ru/artic/used/sale/renault/magnum_ae/16314784-633893fd/,MT,autoru - trucks.csv,6x4,2003,1520000,Magnum,,1,Кемь,1321514.14997
1300000,Truck,430,MAN,,2,https://auto.ru/artic/used/sale/man/tga_1/16223174-b2d123c4/,AT,autoru - trucks.csv,,2005,1000000,TGA,,2,Брянск,1709230.00586
1066800,Truck,440,RENAULT,,2,https://auto.ru/artic/used/sale/renault/magnum_ae/16336786-65a979cb/,MT,autoru - trucks.csv,4x2,2004,1350000,Magnum,GOODTRUCKS,1,Белгород,888265.96837
330000,Truck,420,SCANIA,,2,https://auto.ru/artic/used/sale/scania/r_1/15843504-33342dfb/,MT,autoru - trucks.csv,4x2,2005,2100000,R-Series,,2,Новочеркасск,1648183.25315
1300000,Truck,430,FREIGHTLINER,,2,https://auto.ru/artic/used/sale/freightliner/fld/16606216-b0005619/,MT,autoru - trucks.csv,6x4,2002,2200000,FLD,,2,Хабаровск,899682.59334
850000,Truck,420,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16259424-397dedfb/,MT,autoru - trucks.csv,4x2,2001,550000,FH,,2,Узловая,1398351.37751
176121,Truck,428,KAMAZ,,2,https://auto.ru/artic/used/sale/kamaz/65206/16618240-7779bb01/,MT,autoru - trucks.csv,6x4,2017,2990000,65206,,1,Орск,3149439.14271
666666,Truck,250,MAZ,,2,https://auto.ru/artic/used/sale/maz/5432/15829544-34b12945/,MT,autoru - trucks.csv,4x2,2006,210000,5432,,1,Тверь,363902.30989
850000,Truck,440,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16610038-5fde5a92/,MT,autoru - trucks.csv,4x2,2007,990000,Premium,,2,Строитель,1314309.81052
460000,Truck,483,DAF,,2,https://auto.ru/artic/used/sale/daf/xf95/16341826-86525907/,AT,autoru - trucks.csv,4x2,2005,1750000,95XF,,2,Иваново,2008860.46322
900000,Truck,410,MERCEDES,,2,https://auto.ru/artic/used/sale/mercedes/actros_t/16624626-f255a276/,AT,autoru - trucks.csv,4x2,2015,3950000,Actros,,2,Тверь,3471440.67709
250000,Truck,411,MAZ,,2,https://auto.ru/artic/used/sale/maz/6430/16452692-02dbd628/,MT,autoru - trucks.csv,6x4,2013,1375000,6430,,2,Омск,1896515.10479
1000000,Truck,412,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16597520-f30ed34b/,MT,autoru - trucks.csv,4x2,2006,600000,Premium,,1,Аргаяш,1041505.37777
1019108,Truck,450,IVECO,,2,https://auto.ru/artic/used/sale/iveco/stralis_tractor/16573818-4c89a279/,MT,autoru - trucks.csv,4x2,2012,1850000,Stralis,"ООО""Трейд Моторс",2,Домодедово,2003528.39792
650000,Truck,320,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16618564-e0de4980/,MT,autoru - trucks.csv,4x2,2008,550000,Premium,,1,Москва,1089637.83766
244000,Truck,310,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16538180-bd15ff63/,MT,autoru - trucks.csv,4x2,2017,1800000,5440,,1,Челябинск,1815437.99117
900000,Truck,410,MERCEDES,Цена с НДС,2,https://auto.ru/artic/used/sale/mercedes/actros_t/16374556-cb197c3e/,AT,autoru - trucks.csv,4x2,2016,4300000,Actros,,2,Набережные Челны,3990632.00441
280000,Truck,310,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16093676-7d0b647c/,MT,autoru - trucks.csv,4x2,2013,820000,5440,,1,Самара,955531.85459
1488948,Truck,400,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16386972-09dfffdd/,MT,autoru - trucks.csv,4x2,2008,1899000,FH,КОМПАНИЯ АВТОМОБИЛИЯ,2,Ярославль,2003520.61422
1460000,Truck,500,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/vnl_tractor/16611204-1e04bb4a/,MT,autoru - trucks.csv,6x4,2004,700000,VNL,,2,Самара,2043550.36956
