ProfSupplier;Gear;HP;Formula;VehicleType;URL;Price;Year;Mileage;Location;Supplier;Make;Model;CabSeats;CabBeds
True;MT;400;6x2;Truck;https://auto.ru/artic/used/sale/man/tgs/16393152-2fcd0797/;4990000;2015;322856;Москва;ГРУЗ СОЮЗ;MAN;TGS;2;1
True;AT;441;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16376738-9477bd80/;4935000;2017;707918;Новониколаевский;M7 TRUCK Казань;SCANIA;R-Series;2;2
False;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16363370-b41a1721/;3680000;2015;645000;Москва;;SCANIA;R-Series;2;2
False;MT;428;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16360612-9081c7df/;1800000;2015;580000;Новосибирск;;KAMAZ;5490;2;1
False;MT;462;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf105/16326748-798ef97d/;4400000;2017;742526;Кондрово;;DAF;XF105;2;2
False;MT;428;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65206/16154054-ac61ec06/;2400000;2015;338664;Архангельск;;KAMAZ;65206;2;1
True;AT;408;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16253330-03488c2b/;3990000;2017;206117;Кимовск;Юнион КРОНЕ Кимовск;MERCEDES-BENZ;Actros;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/15997090-91c44adf/;5550000;2018;224600;Домодедово;VOLVO TRUCKS РОССИЯ;VOLVO;FH;2;2
False;AT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16235350-f7a16327/;4350000;2018;27000;Воронеж;;KAMAZ;5490;2;1
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16296092-4eb8482a/;6250000;2019;170000;Смоленск;ГРИН ЛАЙН;VOLVO;FH;;
True;MT;401;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65206/16383216-c29d165b/;3600000;2017;109001;Саранск;Европлан Краснодар;KAMAZ;65206;2;1
False;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16300460-7d20b9ae/;4000000;2018;4000;Грозный;;KAMAZ;5490;2;1
True;AT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16339266-360acd62/;3990000;2018;11320;Красногорск;Альфа-Лизинг Москва;KAMAZ;5490;2;1
True;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16355876-23c632a1/;4935000;2017;644671;Набережные Челны;M7 TRUCK Набережные Челны;SCANIA;R-Series;2;2
False;MT;440;6x4;Truck;https://auto.ru/artic/used/sale/scania/p_1/16210474-d0cb723b/;6500000;2017;599000;Санкт-Петербург;;SCANIA;P-series;2;1
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf_series/16318974-3c43c382/;5100000;2016;510000;Долгопрудный;VH DAF;DAF;XF (106);2;2
True;;440;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16354170-5fd5332d/;5299000;2018;150000;Уфа;Mercedes-Benz Financial Services Rus;MERCEDES-BENZ;Actros;;
True;MT;300;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/53504/16349394-19b19b9e/;2700000;2016;10000;Набережные Челны;Автосалон на Мензелинском тракте;KAMAZ;53504;2;1
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf105/16366746-714935d3/;4925000;2018;375000;Новониколаевский;M7 TRUCK Казань;DAF;XF105;2;2
True;MT;460;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf105/16295560-0fa8de1b/;4510000;2017;190000;Санкт-Петербург;SolexAuto;DAF;XF105;2;2
False;AT;435;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16352376-ec1bf15a/;3700000;2016;75000;Брянск;;MERCEDES-BENZ;Actros;2;2
True;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16142924-1bf0d728/;4850000;2016;300000;Мытищи;КОМДОРАВТО;MAN;TGX;2;2
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16362774-84cd81aa/;1658000;2015;591383;Чёрная Грязь;M7 TRUCK Москва;KAMAZ;5490;2;1
True;MT;441;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16386212-d49ed732/;4095000;2015;679660;Москва;M7 TRUCK Москва Юг;SCANIA;R-Series;2;2
False;MT;417;6x6;Truck;https://auto.ru/artic/used/sale/maz/6425/16265202-ab4c1ef1/;1554000;2016;85000;Красноярск;;MAZ;6425;2;2
False;AT;462;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf105/16368170-939f617f/;4850000;2017;230000;Воронеж;;DAF;XF105;2;2
True;MT;400;4x2;Truck;https://auto.ru/artic/used/sale/scania/p_1/16343410-32ab12f9/;4400000;2017;370000;Ногинск;Скания Сервис;SCANIA;P-series;2;1
True;MT;428;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16388308-a15e9d76/;4850000;2017;620081;Солнечногорск;ТРАНСАЛЬЯНС Москва;VOLVO;FH;2;2
True;MT;400;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16366138-2045bbbc/;5080000;2018;114000;Санкт-Петербург;SolexAuto;MAN;TGX;2;1
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/axor_t/16242370-a87c6b99/;2980000;2016;403000;Санкт-Петербург;МБ тракс СПб;MERCEDES-BENZ;Axor;2;1
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16322284-8d9fd7b8/;1990000;2016;399000;Чёрная Грязь;ТК Автокомбинат;KAMAZ;5490;2;1
False;;435;4x2;Truck;https://auto.ru/artic/used/sale/maz/5440/16314188-51ca902b/;3275000;2017;122500;Пермь;;MAZ;5440;2;2
False;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/p_1/16303612-93de0564/;3350000;2015;380000;Москва;;SCANIA;P-series;;
True;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16291266-78f908b7/;6185000;2018;244000;Авдон;M7 TRUCK Уфа;SCANIA;R-Series;2;2
True;AT;441;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16392330-4e9c38fe/;4100000;2015;398000;Солнечногорск;ТРАНСАЛЬЯНС Москва;MAN;TGX;2;2
True;AT;500;6x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16244328-fcaca540/;7150000;2017;390600;Шушары;VOLVO TRUCKS РОССИЯ в Санкт-Петербурге;VOLVO;FH;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16263010-04a55bfe/;6175000;2018;290229;Москва;ClassTrucks;VOLVO;FH;;
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16287386-e6b5fe87/;3260000;2017;128505;Москва;КАМЦЕНТР КамАЗ;KAMAZ;5490;2;1
True;;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16330166-cad67ddd/;1470000;2015;638000;Екатеринбург;СОЛЛЕРС-ФИНАНС Екатеринбург;KAMAZ;5490;;
True;AT;480;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16303100-08ac0ea4/;4900000;2016;286330;Екатеринбург;Уралтраксервис;MAN;TGX;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf_series/16159106-ffc115c1/;5845607;2016;275000;Брянск;РосТрансАвто Брянск;DAF;XF (106);2;2
True;AT;400;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16360988-d17992e4/;5990000;2018;174000;Новониколаевский;M7 TRUCK Казань;SCANIA;R-Series;2;2
True;AT;469;4x2;Truck;https://auto.ru/artic/used/sale/renault/t_series/16157210-920a7510/;4550000;2017;285000;Зеленоград;СпецТранс Карго;RENAULT;T-Series;2;2
False;MT;400;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16377070-2f74b99a/;4500000;2017;380000;Ярославль;;MAN;TGX;2;1
True;MT;300;6x6;Truck;https://auto.ru/artic/used/sale/kamaz/44108/15855840-d66a2637/;1950000;2015;60000;Набережные Челны;Жумади;KAMAZ;44108;2;1
True;AT;430;4x2;Truck;https://auto.ru/artic/used/sale/renault/t_series/16042814-a0a9ff36/;4650000;2017;261365;Домодедово;VOLVO TRUCKS РОССИЯ;RENAULT;T-Series;2;2
True;MT;360;4x2;Truck;https://auto.ru/artic/used/sale/scania/p_1/16302706-1eb16060/;3216000;2015;616534;Москва;M7 TRUCK Москва Юг;SCANIA;P-series;2;1
False;MT;300;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65116/16111748-fa1c24b6/;1450000;2015;210000;Владимир;;KAMAZ;65116;2;1
False;MT;460;6x2;Truck;https://auto.ru/artic/used/sale/daf/xf105/16329252-fc757e3d/;6150000;2018;250000;Воронеж;;DAF;XF105;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/renault/t_series/16340488-001c0292/;4750000;2017;271025;Новоалексеевское;VOLVO TRUCKS РОССИЯ в Свердловской области;RENAULT;T-Series;2;2
False;MT;435;6x4;Truck;https://auto.ru/artic/used/sale/maz/6430/16341038-823bccd2/;3950000;2018;30000;Челябинск;;MAZ;6430;2;1
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/54901/16396558-635fdcf2/;2200000;2016;266507;Самара;Европлан Краснодар;KAMAZ;54901;2;1
True;AT;428;6x4;Truck;https://auto.ru/artic/used/sale/volvo/fm_tractor/16384332-b243cc72/;5650000;2016;460930;Санкт-Петербург;Global Truck Sales Санкт-Петербург;VOLVO;FM;2;1
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16234704-92c27b16/;4535000;2016;687000;Нижний Новгород;M7 TRUCK Нижний Новгород;SCANIA;R-Series;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16397326-a0303bb7/;5468000;2017;355512;Екатеринбург;ClassTrucks;VOLVO;FH;;
False;MT;410;4x2;Truck;https://auto.ru/artic/used/sale/maz/5440/16364120-f8b13e8f/;2350000;2017;502000;Омск;;MAZ;5440;2;2
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16342850-a7162915/;4535000;2016;628000;Санкт-Петербург;M7 TRUCK Санкт-Петербург;SCANIA;R-Series;2;2
True;AT;400;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16375682-dcf9c99a/;3785000;2015;779779;Набережные Челны;M7 TRUCK Набережные Челны;SCANIA;R-Series;2;2
True;AT;462;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf105/16331886-b7d3ea50/;4925000;2018;452000;Новониколаевский;M7 TRUCK Казань;DAF;XF105;2;2
True;AT;469;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16285362-8f817e46/;4800000;2017;403460;Москва;АГТ-Трейдинг;VOLVO;FH;2;2
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16328506-9730f0d8/;3140000;2017;39846;Воронеж;РБА-Воронеж;KAMAZ;5490;2;1
True;MT;441;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16392550-9dda960f/;4535000;2016;727191;Новониколаевский;M7 TRUCK Казань;SCANIA;R-Series;2;2
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16287116-d41e6569/;2400000;2017;273927;Санкт-Петербург;Альфа-Лизинг Санкт-Петербург;KAMAZ;5490;2;1
False;MT;310;4x2;Truck;https://auto.ru/artic/used/sale/maz/5440/16160912-6debd03d/;1350000;2015;410000;Челябинск;;MAZ;5440;2;1
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/15979806-ab58becc/;1552000;2015;551687;Подольск;КомТоргТранс;KAMAZ;5490;2;1
True;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/g/16297334-42e78255/;5200000;2017;390000;Голицыно;Скания Сервис;SCANIA;G-series;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf105/16360838-2ca9144f/;3699000;2015;720000;Новониколаевский;M7 TRUCK Казань;DAF;XF105;2;2
True;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16343038-1cb18765/;4490000;2017;317261;Санкт-Петербург;Global Truck Sales Санкт-Петербург;MERCEDES-BENZ;Actros;2;2
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16293914-1d83bf1f/;4095000;2015;751517;Авдон;M7 TRUCK Уфа;SCANIA;R-Series;2;2
True;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16380840-294a27ca/;4250000;2015;450000;Хоругвино;TELS Group;VOLVO;FH;2;2
False;MT;400;6x4;Truck;https://auto.ru/artic/used/sale/scania/p_1/6348621-ec6516/;4500000;2017;380000;Владимир;;SCANIA;P-series;2;1
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/p_1/15908870-5c84eb2d/;3650000;2015;310893;Домодедово;ООО'Трейд Моторс;SCANIA;P-series;2;1
False;AT;469;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16340582-9bd9edfb/;4449999;2016;547358;Набережные Челны;;VOLVO;FH;2;2
False;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/renault/t_series/16333372-11f8c8bd/;4150000;2017;146330;Санкт-Петербург;;RENAULT;T-Series;2;2
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16240378-a7638970/;4535000;2016;706000;Нижний Новгород;M7 TRUCK Нижний Новгород;SCANIA;R-Series;2;2
False;AT;401;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65206/16310338-d7d91a85/;3200000;2016;391000;Новокузнецк;;KAMAZ;65206;2;1
True;AT;400;4x2;Truck;https://auto.ru/artic/used/sale/scania/g/16310630-287d2025/;3590000;2015;366000;Москва;ТК Арион;SCANIA;G-series;2;2
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16344808-69135e46/;4535000;2016;649745;Чёрная Грязь;M7 TRUCK Москва;SCANIA;R-Series;2;2
False;MT;400;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16276802-dd9c3da3/;5100000;2017;316000;Санкт-Петербург;;SCANIA;R-Series;2;2
False;MT;428;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65806/16369212-3322c059/;3500000;2016;27500;Санкт-Петербург;;KAMAZ;65806;2;1
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16394904-79c1f0dc/;4800000;2017;505000;Смоленск;ГРИН ЛАЙН;VOLVO;FH;;
False;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16276972-7f904bf6/;3800000;2017;313000;Каменск-Шахтинский;;KAMAZ;5490;;
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16178492-ede4ffe2/;4695000;2016;400000;Солнечногорск;ТРАНСАЛЬЯНС Москва;VOLVO;FH;;
False;MT;410;4x2;Truck;https://auto.ru/artic/used/sale/maz/5440/16351016-a68bb7f9/;2400000;2018;160000;Пермь;;MAZ;5440;2;2
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16344932-70846e17/;4535000;2016;644000;Санкт-Петербург;M7 TRUCK Санкт-Петербург;SCANIA;R-Series;2;2
True;AT;421;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16393666-97373f2c/;6750000;2019;25000;Хутор Маяковского;ГРИФОН;MERCEDES-BENZ;Actros;2;2
False;MT;430;6x4;Truck;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16363992-776f6a20/;5600000;2018;280000;Санкт-Петербург;;IVECO;Stralis;2;1
False;MT;400;6x4;Truck;https://auto.ru/artic/used/sale/scania/p_1/16393078-52b4c4aa/;4550000;2017;401800;Сургут;;SCANIA;P-series;2;1
False;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16155338-a8783f09/;4850000;2016;300000;Москва;;MAN;TGX;2;2
True;AT;401;;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16297590-fff4dfce/;3400000;2018;267000;Дубровки;Триера Трак;KAMAZ;5490;2;1
True;MT;440;6x4;Truck;https://auto.ru/artic/used/sale/man/tgs/16329912-b8342a54/;5050000;2017;306742;Шушары;МАН Трак энд Бас РУС;MAN;TGS;2;1
True;;400;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16370370-b619942d/;4850000;2018;351000;Красноярск;ГК САЛК;MAN;TGX;2;1
True;MT;310;4x2;Truck;https://auto.ru/artic/used/sale/maz/5440/16016551-cf75dc74/;1700000;2017;84994;Ярославль;Европлан Краснодар;MAZ;5440;2;1
True;AT;400;4x2;Truck;https://auto.ru/artic/used/sale/scania/g/16200816-2e8bd1ec/;4000000;2015;930000;Новосибирск;СибТракСкан;SCANIA;G-series;2;2
True;AT;469;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16031536-b4e2f70a/;4700000;2017;333000;Ольша;Бест Транс;VOLVO;FH;2;2
True;AT;420;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16373358-a1877eed/;4500000;2017;601804;Шушары;VOLVO TRUCKS РОССИЯ в Санкт-Петербурге;VOLVO;FH;2;2
True;AT;449;4x2;Truck;https://auto.ru/artic/used/sale/renault/t_series/16219766-36857353/;4390000;2018;238324;Красногорск;Альфа-Лизинг Москва;RENAULT;T-Series;2;2
False;AT;435;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16366048-dd64260f/;4500000;2016;480000;Новозыбков;;MERCEDES-BENZ;Actros;2;2
False;MT;400;4x2;Truck;https://auto.ru/artic/used/sale/scania/g/16359758-3393ebb9/;3600000;2016;555000;Москва;;SCANIA;G-series;2;2
False;AT;435;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16330400-158bb857/;3790000;2015;600001;Москва;;MERCEDES-BENZ;Actros;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16394874-3cabe6e5/;5800000;2018;290000;Смоленск;ГРИН ЛАЙН;VOLVO;FH;;
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/15920186-8261e1ee/;1990000;2015;230000;Кимовск;Юнион КРОНЕ Кимовск;KAMAZ;5490;2;1
True;AT;408;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16244356-7a882313/;3400000;2016;493000;Набережные Челны;АТРАКС;MERCEDES-BENZ;Actros;2;2
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16234716-35f731ce/;4095000;2015;720000;Нижний Новгород;M7 TRUCK Нижний Новгород;SCANIA;R-Series;2;2
True;MT;292;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65116/16251032-06161c51/;3450000;2018;2000;Москва;АО ТЭК Мосэнерго;KAMAZ;65116;2;1
True;AT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16386254-9ce20405/;3590000;2019;71000;Санкт-Петербург;Автомобильная компания Гранат;KAMAZ;5490;2;1
True;MT;410;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fm_tractor/16202252-a2e69290/;3400000;2016;682000;Краснодар;Ферронордик;VOLVO;FM;2;1
False;AT;410;6x4;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16259626-6e68a5e2/;4000000;2017;467500;Москва;;MERCEDES-BENZ;Actros;2;1
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf105/16158346-72388877/;4850000;2017;265000;Москва;БорнТракСервис;DAF;XF105;2;2
False;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16276782-e50f8d50/;3490000;2018;142300;Самара;;KAMAZ;5490;2;1
False;AT;428;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16391800-ee3baf6e/;2400000;2017;140000;Санкт-Петербург;;KAMAZ;5490;;
True;MT;441;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16392504-9f9a08d3/;4535000;2016;652215;Новониколаевский;M7 TRUCK Казань;SCANIA;R-Series;2;2
False;MT;510;6x4;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16306690-c3805778/;6299000;2015;506000;Санкт-Петербург и Ленинградская область;;VOLVO;FH;;
True;AT;460;6x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16135508-13743691/;6850000;2016;376850;Домодедово;VOLVO TRUCKS РОССИЯ;VOLVO;FH;2;2
False;AT;435;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16382304-e9a1f46e/;5500000;2017;267000;Ждановский;;MERCEDES-BENZ;Actros;2;2
True;AT;469;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16284454-b5aaf7de/;4800000;2017;394361;Москва;АГТ-Трейдинг;VOLVO;FH;2;2
False;AT;324;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16259858-d6174824/;4400000;2018;420000;Екатеринбург;;MAN;TGX;2;1
True;AT;401;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65206/16277026-32374cb0/;2400000;2016;437531;Красногорск;Альфа Трак;KAMAZ;65206;2;1
True;AT;469;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16393604-7c6696ab/;4650000;2017;487093;Набережные Челны;BS-Truck;VOLVO;FH;2;2
True;AT;480;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16339714-ecefa937/;5200000;2018;347500;Набережные Челны;ЛидерТрак Volvo;MAN;TGX;2;2
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16321720-ff2d3c98/;4535000;2016;583110;Набережные Челны;M7 TRUCK Набережные Челны;SCANIA;R-Series;2;2
True;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16234672-bbd73a6b/;6185000;2018;240000;Нижний Новгород;M7 TRUCK Нижний Новгород;SCANIA;R-Series;2;2
