Тип ТС;Марка;Модель;Год выпуска;Цена поставщика;Регион склада;URL авто;Пробег;Тип КПП;Колесная формула;Мощность двигателя;Сидений;Спальных мест;Поставщик;Наша расчетная цена;Выгода;Рекомендация;Мин. аванс;Лизинговый платеж 0% / 48 мес.;Comment;Качество верификации;Верификация;Федеральный округ;Цена с НДС
Тягач;MAN;TGS;2013;2450000;Воронеж;https://auto.ru/artic/used/sale/man/tgs/16586106-0f2c21fb/;840000;MT;4x2;410;2;1;;2540000;90000;;10;;;;;ЦФО;
Тягач;IVECO;EuroTech;2002;600000;Волжский;https://auto.ru/artic/used/sale/iveco/eurotech/16601378-63d43598/;1200000;MT;4x2;430;2;2;;930000;330000;Горячая цена! Срочно брать!;0;;;;;ЮФО;
Тягач;КамАЗ;5490;2019;4250000;Ольша;https://auto.ru/artic/used/sale/kamaz/5490/16486832-74fc9af1/;100000;MT;4x2;400;2;1;CargoLine group;3250000;-1000000;Цена завышена - можно поторговаться;40;136000;;;;ЦФО;
Тягач;IVECO;EuroStar;2000;385000;Тула;https://auto.ru/artic/used/sale/iveco/eurostar_tractor/16020480-c9c78956/;365000;MT;4x2;430;2;2;;790000;405000;Горячая цена! Срочно брать!;0;;;;;ЦФО;
Тягач;MAN;TGS;2012;2850000;Екатеринбург;https://auto.ru/artic/used/sale/man/tgs/16344478-af150f8d/;628695;MT;6x4;441;2;1;Global Truck Sales Екатеринбург;2840000;-10000;;10;;;;;УФО;
Тягач;КамАЗ;54115;2006;800000;Шарья;https://auto.ru/artic/used/sale/kamaz/54115/16482350-a313c613/;50000;MT;6x4;260;3;1;;840000;40000;;10;;;;;;
Тягач;КамАЗ;5490;2015;1870000;Кимовск;https://auto.ru/artic/used/sale/kamaz/5490/16459572-fb01594f/;300000;MT;4x2;401;2;1;Юнион КРОНЕ Кимовск;1610000;-260000;Цена завышена - можно поторговаться;30;;;;;ЦФО;
Тягач;MAN;TGS;2012;2200000;Красноярск;https://auto.ru/artic/used/sale/man/tgs/16259448-7351472e/;695000;AT;4x2;430;2;2;;2710000;510000;Горячая цена! Срочно брать!;0;;;;;СФО;
Тягач;DAF;XF105;2014;6500000;Екатеринбург;https://auto.ru/artic/used/sale/daf/xf105/16602870-d139057f/;440000;MT;6x4;510;2;2;;4270000;-2230000;Цена завышена - можно поторговаться;60;;;;;УФО;
Тягач;Renault;Premium;2008;950000;Лобня;https://auto.ru/artic/used/sale/renault/premium_tractor/16574850-ad8919d7/;860000;AT;4x2;430;2;2;;1690000;740000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;Volvo;VNL;2003;1700000;Рудня;https://auto.ru/artic/used/sale/volvo/vnl_tractor/16601522-1ca7c8be/;1439000;;6x4;460;2;2;;1880000;180000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;MAN;18;2012;2700000;Кондрово;https://auto.ru/artic/used/sale/man/18_1/16587156-c7b7a6c0/;1384486;MT;;400;2;2;;2650000;-50000;;10;;;;;ЦФО;
Тягач;Scania;4-Series;2000;750000;Ярославль;https://auto.ru/artic/used/sale/scania/l/16604186-85510e5a/;;MT;4x2;340;2;1;;800000;50000;Горячая цена! Срочно брать!;0;;;;;ЦФО;
Тягач;Scania;4-Series;2007;900000;Санкт-Петербург;https://auto.ru/artic/used/sale/scania/l/16509214-ad32ffc5/;900000;MT;4x2;340;2;1;;1360000;460000;Горячая цена! Срочно брать!;0;;;;;СЗФО;
Тягач;IVECO;Stralis;2008;1150000;Челябинск;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16324576-3e6ffa31/;1350000;AT;4x2;420;2;1;;1450000;300000;Горячая цена! Срочно брать!;0;;;;;УФО;
Тягач;МАЗ;5440;2012;2500000;Тольятти;https://auto.ru/artic/used/sale/maz/5440/16395804-8707c81a/;534000;MT;4x2;411;2;2;;1310000;-1190000;Цена завышена - можно поторговаться;100;;;;;ПФО;
Тягач;МАЗ;5440;2008;770000;Жиздра;https://auto.ru/artic/used/sale/maz/5440/16489524-4d608c37/;600000;MT;4x2;400;2;2;;800000;30000;;10;;;;;;
Тягач;MAN;TGS;2014;5200000;Красноярский край;https://auto.ru/artic/used/sale/man/tgs/16614510-2228d2c9/;216000;;6x6;430;2;1;;6000000;800000;Горячая цена! Срочно брать!;0;;;;;СФО;
Тягач;MAN;TGX;2012;4450000;Барнаул;https://auto.ru/artic/used/sale/man/tgx/16557552-e16dc9ea/;860000;MT;4x2;400;;;;2180000;-2270000;Цена завышена - можно поторговаться;110;;;;;СФО;
Тягач;Scania;P-series;2014;3300000;Москва;https://auto.ru/artic/used/sale/scania/p_1/16596174-409933d8/;851933;MT;6x4;400;2;1;;4280000;980000;Горячая цена! Срочно брать!;0;;;;;ЦФО;
Тягач;MAN;TGA;2008;1850000;Москва;https://auto.ru/artic/used/sale/man/tga_1/16247442-2f8800ab/;740815;MT;6x4;390;2;1;GROSS AUTO;1970000;120000;Горячая цена! Срочно брать!;0;;;;;ЦФО;
Тягач;Mercedes-Benz;Axor;2013;2200000;Москва;https://auto.ru/artic/used/sale/mercedes/axor_t/16567522-b94700f2/;791788;MT;4x2;400;2;1;GROSS AUTO;2260000;60000;;10;;;;ok;ЦФО;Цена с НДС
Тягач;МАЗ;5440;2011;800000;Нефтекамск;https://auto.ru/artic/used/sale/maz/5440/16322274-5721c5a7/;700000;MT;4x2;410;2;2;;1130000;330000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;FREIGHTLINER;Century Class;2003;1150000;Санкт-Петербург;https://auto.ru/artic/used/sale/freightliner/century_class/16414032-124f58a8/;1000000;AT;6x4;370;2;2;;1070000;-80000;Цена завышена - можно поторговаться;20;;;;ok;СЗФО;Цена с НДС
Тягач;Volvo;FM;2006;1750000;Краснодар;https://auto.ru/artic/used/sale/volvo/fm_tractor/16586920-bd6c98ed/;1000000;MT;4x2;380;2;1;;1350000;-400000;Цена завышена - можно поторговаться;40;;;;;ЮФО;
Тягач;Renault;Magnum;2002;1250000;Ливны;https://auto.ru/artic/used/sale/renault/magnum_ae/15914052-d902af64/;1110000;MT;4x2;441;2;2;;950000;-300000;Цена завышена - можно поторговаться;40;;;;;;
Тягач;Scania;P-series;2014;3666000;Санкт-Петербург;https://auto.ru/artic/used/sale/scania/p_1/16513384-28dcdf64/;939797;MT;6x4;440;2;1;Global Truck Sales Санкт-Петербург;4320000;654000;Горячая цена! Срочно брать!;0;;;;;СЗФО;
Тягач;IVECO;Stralis;2011;1300000;Ленинск-Кузнецкий;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16526738-0975f6db/;670000;MT;4x2;420;2;1;;1520000;220000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;Scania;P-series;2014;3600000;Санкт-Петербург;https://auto.ru/artic/used/sale/scania/p_1/16574720-d606380b/;500000;MT;6x4;440;2;0;ЗТ Север;4120000;520000;Горячая цена! Срочно брать!;0;;;;ok;СЗФО;Цена с НДС
Тягач;MAN;18;2007;1350000;Починки;https://auto.ru/artic/used/sale/man/18_1/16531494-07506055/;1010000;MT;4x2;480;2;1;;1370000;20000;;10;;;;;;
Тягач;МАЗ;5432;2003;280000;Балаково;https://auto.ru/artic/used/sale/maz/5432/16512534-44028b0c/;100000;MT;4x2;250;2;2;;320000;40000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;IVECO;Stralis;2017;4200000;Воронеж;https://auto.ru/artic/used/sale/iveco/stralis_tractor/15880659-c7b226a3/;280000;MT;4x2;420;2;2;;3520000;-680000;Цена завышена - можно поторговаться;30;134000;;;;ЦФО;
Тягач;DAF;CF-series;2019;8000000;Коломна;https://auto.ru/artic/used/sale/daf/cf_series_1/16403328-8aa882de/;50000;MT;6x2;462;2;2;;6460000;-1540000;Цена завышена - можно поторговаться;30;256000;;;;ЦФО;
Тягач;DAF;95XF;2003;2400000;Киров;https://auto.ru/artic/used/sale/daf/xf95/16519508-d721e8d8/;1350000;MT;6x2;430;2;2;;2010000;-390000;Цена завышена - можно поторговаться;30;;;;;ЦФО;
Тягач;MAN;TGA;2000;1300000;Анапа;https://auto.ru/artic/used/sale/man/tga_1/15853814-41317c91/;800000;MT;4x2;410;2;2;;770000;-530000;Цена завышена - можно поторговаться;80;;;;;;
Тягач;DAF;XF105;2012;2750000;Брянск;https://auto.ru/artic/used/sale/daf/xf105/16246584-466b6e58/;650000;MT;4x2;460;2;2;;2630000;-120000;;10;;;;;ЦФО;
Тягач;Scania;P-series;2010;1500000;Видное;https://auto.ru/artic/used/sale/scania/p_1/15922708-bd93e820/;900000;MT;4x2;380;2;1;;1980000;480000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;Scania;G-series;2011;5000000;Нижний Новгород;https://auto.ru/artic/used/sale/scania/g/16404894-1a01523f/;400000;MT;;420;3;1;;2620000;-2380000;Цена завышена - можно поторговаться;100;;;;ok;ПФО;Цена с НДС
Тягач;MAN;TGX;2008;1800000;Домодедово;https://auto.ru/artic/used/sale/man/tgx/16500867-f909658b/;1054505;AT;4x2;440;2;2;"ООО""Трейд Моторс";2040000;240000;Горячая цена! Срочно брать!;0;;;;;ЦФО;
Тягач;DAF;XF105;2011;3000000;Сыктывкар;https://auto.ru/artic/used/sale/daf/xf105/16553420-d92bb001/;944901;MT;4x2;460;2;2;;2440000;-560000;Цена завышена - можно поторговаться;30;;;;;;
Тягач;MAN;TGX;2011;2000000;Москва;https://auto.ru/artic/used/sale/man/tgx/16502982-32a64c2f/;1068000;MT;;400;;;;2090000;90000;;10;;;;;ЦФО;
Тягач;DAF;95XF;2005;1650000;Санкт-Петербург;https://auto.ru/artic/used/sale/daf/xf95/16597554-165a8417/;1300000;MT;6x2;480;2;2;;2130000;480000;Горячая цена! Срочно брать!;0;;;;;СЗФО;
Тягач;Volvo;VNL;2002;1300000;Рязань;https://auto.ru/artic/used/sale/volvo/vnl_tractor/16614094-78b2187b/;20000;MT;6x4;370;2;2;;1470000;170000;Горячая цена! Срочно брать!;0;;;;;ЦФО;
Тягач;Scania;T-Series;2000;1600000;Красноуральск;https://auto.ru/artic/used/sale/scania/t_1/16490262-fe356023/;100000;MT;4x2;460;2;2;;1120000;-480000;Цена завышена - можно поторговаться;50;;;;;;
Тягач;Scania;R-Series;2007;1250000;Людиново;https://auto.ru/artic/used/sale/scania/r_1/16571386-e488b081/;1300000;MT;4x2;381;2;2;;1750000;500000;Горячая цена! Срочно брать!;0;;;;;ЦФО;
Тягач;Scania;P-series;2008;1410000;Новосибирск;https://auto.ru/artic/used/sale/scania/p_1/16581586-b347f03d/;1270000;MT;4x2;340;2;1;;1510000;100000;Горячая цена! Срочно брать!;0;;;;;СФО;
Тягач;Volvo;FM;2008;1600000;Санкт-Петербург;https://auto.ru/artic/used/sale/volvo/fm_tractor/16593712-8c12e5db/;1000000;MT;4x2;380;2;2;;1960000;360000;Горячая цена! Срочно брать!;0;;;;;СЗФО;
Тягач;DAF;95XF;2005;1850000;Белгород;https://auto.ru/artic/used/sale/daf/xf95/15971442-97b159f4/;1000000;MT;4x2;430;2;2;;1880000;30000;;10;;;;;ЦФО;
Тягач;МАЗ;5440;2011;415000;Москва;https://auto.ru/artic/used/sale/maz/5440/16503232-ad3a62dc/;400000;MT;4x2;410;2;2;;1130000;715000;Горячая цена! Срочно брать!;0;;;;;ЦФО;
Тягач;Scania;G-series;2011;1900000;Ижевск;https://auto.ru/artic/used/sale/scania/g/16580690-391ace69/;950000;MT;6x4;380;2;1;;2710000;810000;Горячая цена! Срочно брать!;0;;;;;ПФО;
Тягач;МАЗ;5440;2012;600000;Череповец;https://auto.ru/artic/used/sale/maz/5440/16612510-29cb667e/;400000;MT;4x2;410;2;2;;1310000;710000;Горячая цена! Срочно брать!;0;;;;;СЗФО;
Тягач;МАЗ;5432;2004;450000;Пильна;https://auto.ru/artic/used/sale/maz/5432/16589722-b3301369/;120000;MT;4x2;244;2;2;;360000;-90000;Цена завышена - можно поторговаться;40;;;;;;
Тягач;Mercedes-Benz;Actros;2008;2200000;Белово;https://auto.ru/artic/used/sale/mercedes/actros_t/16198542-3ed1763d/;1100000;MT;4x2;410;2;2;;1880000;-320000;Цена завышена - можно поторговаться;30;;;;;;
Тягач;MAN;F 2000;2000;970000;Строитель;https://auto.ru/artic/used/sale/man/f_2000_t/16082540-5e3fb4c1/;300000;MT;4x2;460;2;2;;790000;-180000;Цена завышена - можно поторговаться;30;;;;;;
Тягач;DAF;XF105;2008;1775000;Тульская область;https://auto.ru/artic/used/sale/daf/xf105/16364244-4518dfd3/;1050000;MT;4x2;410;2;2;;2100000;325000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;Volvo;FH;2011;5500000;Якутск;https://auto.ru/artic/used/sale/volvo/fh_tractor/16327340-23da8c49/;580000;MT;6x4;440;2;1;;2970000;-2530000;Цена завышена - можно поторговаться;100;;;;;ДВФО;
Тягач;Mercedes-Benz;Actros;2012;2399000;Москва;https://auto.ru/artic/used/sale/mercedes/actros_t/16560500-f55dd470/;889711;AT;4x2;410;2;2;GROSS AUTO;2510000;111000;;10;;;;ok;ЦФО;Цена с НДС
Тягач;КамАЗ;65116;2011;950000;Нижний Новгород;https://auto.ru/artic/used/sale/kamaz/65116/16340192-927ee591/;223562;MT;6x4;281;2;1;;1190000;240000;Горячая цена! Срочно брать!;0;;;;;ПФО;
Тягач;IVECO;EuroTech;2003;700000;Липецк;https://auto.ru/artic/used/sale/iveco/eurotech/16050068-3f0f3c26/;900000;MT;;430;;;;900000;200000;Горячая цена! Срочно брать!;0;;;;;ЦФО;
Тягач;МАЗ;6430;2011;650000;Екатеринбург;https://auto.ru/artic/used/sale/maz/6430/16153292-aca6fba4/;320000;MT;6x4;398;2;0;;1220000;570000;Горячая цена! Срочно брать!;0;;;;;УФО;
Тягач;МАЗ;6430;2011;1200000;Бийск;https://auto.ru/artic/used/sale/maz/6430/16317084-5793a430/;750000;MT;6x4;410;2;2;;1550000;350000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;Mercedes-Benz;Axor;2011;1600000;Брянск;https://auto.ru/artic/used/sale/mercedes/axor_t/16586616-3948eb22/;1140000;MT;4x2;401;2;1;;1840000;240000;Горячая цена! Срочно брать!;0;;;;;ЦФО;
Тягач;Renault;Premium;2012;2450000;Санкт-Петербург;https://auto.ru/artic/used/sale/renault/premium_tractor/15910594-28ae3006/;680000;MT;6x4;440;2;1;Вираж;2350000;-100000;;10;;;;;СЗФО;
Тягач;DAF;XF105;2016;5100000;Каменск-Шахтинский;https://auto.ru/artic/used/sale/daf/xf105/16613904-d6656937/;345000;MT;4x2;460;2;2;Мега-Транзит;3810000;-1290000;Цена завышена - можно поторговаться;40;163000;;;;ЮФО;
Тягач;DAF;XF105;2017;4600000;Санкт-Петербург;https://auto.ru/artic/used/sale/daf/xf105/16611822-5a594c52/;573000;MT;4x2;460;2;2;Terra Truck;4430000;-170000;;10;147000;;;;СЗФО;
Тягач;Volvo;FH;2007;2150000;Кострома;https://auto.ru/artic/used/sale/volvo/fh_tractor/16611884-6d9341cd/;1130000;AT;4x2;400;2;2;;1930000;-220000;Цена завышена - можно поторговаться;20;;;;;ЦФО;
Тягач;MAN;TGA;2007;1300000;Смоленск;https://auto.ru/artic/used/sale/man/tga_1/16590080-da5402c5/;753202;MT;4x2;480;2;2;;1640000;340000;Горячая цена! Срочно брать!;0;;;;;ЦФО;
Тягач;МАЗ;5440;2011;999999;Юрга;https://auto.ru/artic/used/sale/maz/5440/16494758-601392ca/;503318;MT;4x2;400;2;2;;1110000;110001;Горячая цена! Срочно брать!;0;;;;;;
Тягач;MAN;TGX;2018;5725000;Шушары;https://auto.ru/artic/used/sale/man/tgx/16577076-cd9f3a9a/;288843;AT;4x2;460;2;2;МАН Трак энд Бас РУС;4780000;-945000;Цена завышена - можно поторговаться;30;183000;;;ok;СЗФО;Цена с НДС
Тягач;МАЗ;5432;2002;300000;Воронеж;https://auto.ru/artic/used/sale/maz/5432/16380322-ffca0b31/;450000;MT;4x2;400;;;;470000;170000;Горячая цена! Срочно брать!;0;;;;;ЦФО;
Тягач;Renault;Magnum;2000;1100000;Великий Новгород;https://auto.ru/artic/used/sale/renault/magnum_ae/16454120-bd44c503/;780000;MT;4x2;470;2;1;;700000;-400000;Цена завышена - можно поторговаться;70;;;;;СЗФО;
Тягач;МАЗ;6425;2005;900000;Шарыпово;https://auto.ru/artic/used/sale/maz/6425/15246940-37e07bdc/;80000;MT;6x6;390;2;1;Дорожник;1040000;140000;Горячая цена! Срочно брать!;0;;;;;;
Тягач;MAN;TGX;2008;2300000;Челябинск;https://auto.ru/artic/used/sale/man/tgx/16434836-1a9417ce/;554717;AT;6x2;440;2;1;Omniport;2180000;-120000;Цена завышена - можно поторговаться;20;;;;;УФО;
Тягач;КамАЗ;65225;2007;1250000;Богучаны;https://auto.ru/artic/used/sale/kamaz/65225_t/15751037-734dcc99/;1000;MT;6x6;360;2;1;;1290000;40000;;10;;;;;;
Тягач;Renault;Premium;2006;1150000;Воронеж;https://auto.ru/artic/used/sale/renault/premium_tractor/16309064-f395eb3e/;1500000;MT;4x2;412;2;2;;1170000;20000;;10;;;;;ЦФО;
Тягач;MAN;18;2002;975000;Владимир;https://auto.ru/artic/used/sale/man/18_1/16340564-e147196d/;980000;MT;6x2;410;2;1;;1100000;125000;Горячая цена! Срочно брать!;0;;;;;ЦФО;
Тягач;FREIGHTLINER;Columbia;2000;1400000;Екатеринбург;https://auto.ru/artic/used/sale/freightliner/columbia/16534358-118d38f6/;800000;AT;6x4;330;2;2;;700000;-700000;Цена завышена - можно поторговаться;110;;;;;УФО;
Тягач;Volvo;FH;2000;1150000;Иваново;https://auto.ru/artic/used/sale/volvo/fh_tractor/16592824-6bbbfa16/;1100000;;4x2;460;;;;1100000;-50000;;10;;;;;ЦФО;
Тягач;Scania;G-series;2012;3450000;Санкт-Петербург;https://auto.ru/artic/used/sale/scania/g/15497015-e3b403e4/;690000;AT;4x2;440;2;2;Вираж;2890000;-560000;Цена завышена - можно поторговаться;30;;;;;СЗФО;
Тягач;МАЗ;5440;2007;750000;Благодарный;https://auto.ru/artic/used/sale/maz/5440/16362142-0f374335/;725960;MT;4x2;400;2;2;;710000;-40000;Цена завышена - можно поторговаться;20;;;;;;
