Тип ТС;Марка;Модель;Год выпуска;Цена поставщика;Регион склада;URL авто;Пробег;Тип КПП;Колесная формула;Мощность двигателя;Сидений;Спальных мест;Поставщик;Наша расчетная цена;Выгода;Рекомендация;Мин. аванс;Лизинговый платеж 0% / 48 мес.;Федеральный округ;Цена с НДС;Comment;Качество верификации;Верификация
Шторный;Schmitz Cargobull;S01;2004;850000;Белгород;https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16456460-f707dcfa/;;;;;;;;540000;-310000;Цена завышена - можно поторговаться;70;;ЦФО;;;;
Рефрижератор;Schmitz Cargobull;SKO;2017;6228414;Солнечногорск;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16704746-e8fa90c5/;160000;;;;;;АЙС КУБ;3860000;-2368414;Цена завышена - можно поторговаться;70;199000;ЦФО;Цена с НДС;;;ok
Шторный;Krone;Profi Liner;2017;2178000;;https://auto.ru/trailer/used/sale/krone/profi_liner/16666456-5ad08c38/;400000;;;;;;M7 TRUCK Уфа;1900000;-278000;Цена завышена - можно поторговаться;20;70000;;;;;
Рефрижератор;Schmitz Cargobull;SKO;2002;700000;Чита;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16306286-b148dff6/;500000;;;;;;;930000;230000;Горячая цена! Срочно брать!;0;;;;;;
Шторный;Krone;SD;2013;1280000;Набережные Челны;https://auto.ru/trailer/used/sale/krone/sd/16691790-a96a7692/;;;;;;;BS-Truck;1170000;-110000;Цена завышена - можно поторговаться;20;;ПФО;;;;
Рефрижератор;Kässbohrer;FL;2018;3600000;Набережные Челны;https://auto.ru/trailer/used/sale/kaessbohrer/fl/16704732-3dc998ae/;200000;;;;;;АТРАКС;4140000;540000;Горячая цена! Срочно брать!;0;115000;ПФО;Цена с НДС;КАССБОРЕР ПОЛУПРИЦЕП РЕФРИЖЕРАТОР   С НДС  КРЕДИТ  ЛИЗИНГ  НАЛИЧНЫЙ  БЕЗНАЛИЧНЫЙ РАСЧЕТ   2018 год   ХОЛОДИЛЬНАЯ УСТАНОВКА CAREER VECTOR 1350   НАРАБОТКА 7536 М Ч   ОБЪЕМ 86 КУБОВ   ЗАДНЯЯ ЗАГРУЗКА   ТРИ ОСИ   ОСИ BPW   ТОРМОЗА ДИСКОВЫЕ   РАЗРЕШЕННАЯ МАКСИМАЛЬНАЯ МАССА 39 000 КГ   МАССА БЕЗ НАГРУЗКИ 8 330 КГ   ABS  EBS;0,4504;ok
Рефрижератор;Schmitz Cargobull;ZKO;2004;350000;Почеп;https://auto.ru/trailer/used/sale/schmitz_cargobull/zko/16133020-b8902011/;750000;;;;;;;1570000;1220000;Горячая цена! Срочно брать!;0;;;;;;
Шторный;Kögel;SN24;2011;1000000;Гусь-Хрустальный;https://auto.ru/trailer/used/sale/kogel/sn24/16619740-5acfac77/;780000;;;;;;;1060000;60000;Горячая цена! Срочно брать!;0;;ЦФО;;;;
Шторный;Schmitz Cargobull;SCB;2018;2420000;Дубровки;https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16687582-37a243cc/;120000;;;;;;Триера Трак;2000000;-420000;Цена завышена - можно поторговаться;30;77000;ЦФО;Цена с НДС;;;ok
Шторный;Schmitz Cargobull;SCS;2012;1200000;Красноярск;https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16718422-f7ca7d74/;900000;;;;;;;1070000;-130000;Цена завышена - можно поторговаться;20;;СФО;;;;
Шторный;Krone;SD;2013;1330000;Москва;https://auto.ru/trailer/used/sale/krone/sd/16704472-8ef74208/;;;;;;;;1170000;-160000;Цена завышена - можно поторговаться;20;;ЦФО;;;;
Бортовой;Тонар;9746;2008;385000;Улан-Удэ;https://auto.ru/trailer/used/sale/tonar/9746/16644296-c70ac7a3/;;;;;;;;650000;265000;Горячая цена! Срочно брать!;0;;;;;;
Шторный;Schmitz Cargobull;S01;2007;595000;Новониколаевский;https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16699292-233ceb2a/;1000000;;;;;;M7 TRUCK Казань;710000;115000;Горячая цена! Срочно брать!;0;;ПФО;;;;
Шторный;Kögel;S24;2012;1150000;Кронштадт;https://auto.ru/trailer/used/sale/kogel/s24/16667712-a914e089/;;;;;;;;1060000;-90000;Цена завышена - можно поторговаться;20;;;;;;
Рефрижератор;Schmitz Cargobull;SKO;2010;2780000;Москва;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16645510-d020498f/;560000;;;;;;АГТ-Трейдинг;2060000;-720000;Цена завышена - можно поторговаться;40;;ЦФО;;;;
Рефрижератор;Schmitz Cargobull;SKO;2018;4150000;Жуковский;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16690802-63ce3800/;350000;;;;;;Юнион Карго;4210000;60000;;10;133000;;Цена с НДС;;;ok
Шторный;Krone;SD;2014;1750000;Краснодар;https://auto.ru/trailer/used/sale/krone/sd/16708338-1517d5c8/;;;;;;;Транзит-Дон Краснодар;1440000;-310000;Цена завышена - можно поторговаться;30;;ЮФО;Цена с НДС;;;ok
Шторный;Schmitz Cargobull;S01;2000;450000;Тейково;https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16628662-2ede605e/;600000;;;;;;;530000;80000;Горячая цена! Срочно брать!;0;;;;;;
Шторный;Krone;SDP 27;2005;620000;Тверь;https://auto.ru/trailer/used/sale/krone/sdp_27/16679762-2b7dd782/;1500000;;;;;;;650000;30000;;10;;ЦФО;;;;
Рефрижератор;Schmitz Cargobull;SKO;2015;3700000;Краснодар;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16587312-36574937/;450000;;;;;;Транзит-Дон Краснодар;3290000;-410000;Цена завышена - можно поторговаться;20;118000;ЮФО;;;;
Шторный;Meusburger;;2014;1550000;Тюмень;https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16568416-2722f517/;;;;;;;;1430000;-120000;Цена завышена - можно поторговаться;20;;СФО;;;;
Рефрижератор;Schmitz Cargobull;SCB;2013;2300000;Благовещенск;https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16708344-2e14faa9/;;;;;;;;2720000;420000;Горячая цена! Срочно брать!;0;;ДВФО;;;;
Шторный;Kögel;SN24;2012;1249000;Люберцы;https://auto.ru/trailer/used/sale/kogel/sn24/16669200-60a470b9/;;;;;;;PRO АВТО;1060000;-189000;Цена завышена - можно поторговаться;30;;ЦФО;;;;
Шторный;Krone;SD;2008;630000;Люберцы;https://auto.ru/trailer/used/sale/krone/sd/16677898-b9a6d8ed/;499000;;;;;;ТРАК ПЛАТФОРМА;740000;110000;Горячая цена! Срочно брать!;0;;ЦФО;;;;
Рефрижератор;Schmitz Cargobull;SKO;2016;4350000;Москва;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16645544-c5b193d1/;210000;;;;;;АГТ-Трейдинг;3770000;-580000;Цена завышена - можно поторговаться;30;139000;ЦФО;;;;
Рефрижератор;Krone;Krone;2015;4000000;Канск;https://auto.ru/trailer/used/sale/krone/krone/16660154-342154e3/;;;;;;;;3250000;-750000;Цена завышена - можно поторговаться;30;128000;;;;;
Шторный;Krone;SDC 27;2007;780000;Курск;https://auto.ru/trailer/used/sale/krone/sdc_27/16709702-91a3a207/;100;;;;;;;720000;-60000;Цена завышена - можно поторговаться;20;;ЦФО;;;;
Шторный;Koluman;;2017;1550000;Люберцы;https://auto.ru/trailer/used/sale/koluman/polupricep_shtorniy/16715337-b820a3b8/;;;;;;;Транспортная компания РОЗ-ГРУЗ;1790000;240000;Горячая цена! Срочно брать!;0;50000;ЦФО;Цена с НДС;Цена с НДС все документы в наличии   Собственник ТК Росгруз   работает Москва и обл   КОНИКИ Все стороны открываются   Год выпуска 2017    ABS    RSS  ОСИ SAF  Интегрированная подвеска  короб   Тормоза  барабанные длина   13 62 м  ширина   2 48 м  высота   2 77 м  Объем  93 куб м    Посреднические услуги не предлагать;0,37708;ok
Шторный;Schmitz Cargobull;S01;2003;400000;Екатеринбург;https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16567492-30b52e92/;;;;;;;;530000;130000;Горячая цена! Срочно брать!;0;;УФО;;;;
Рефрижератор;Schmitz Cargobull;SKO;2011;2000000;Домодедово;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16466570-2f34e1ba/;450000;;;;;;СТТ-АВТО;2020000;20000;;10;;ЦФО;;;;
Шторный;Kögel;S24;2018;2250000;Москва;https://auto.ru/trailer/used/sale/kogel/s24/16695328-f9bf99e9/;130000;;;;;;АГТ-Трейдинг;1970000;-280000;Цена завышена - можно поторговаться;20;72000;ЦФО;;;;
Шторный;Schmitz Cargobull;SCS;2012;1450000;Москва;https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16715269-19e42239/;530000;;;;;;;1090000;-360000;Цена завышена - можно поторговаться;40;;ЦФО;;;;
Рефрижератор;Schmitz Cargobull;SKO;2011;2950000;Санкт-Петербург;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16690474-ca506e44/;444444;;;;;;Вираж;2020000;-930000;Цена завышена - можно поторговаться;60;;СЗФО;;;;
Рефрижератор;Schmitz Cargobull;SKO;2010;4450000;Санкт-Петербург;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16709562-93ee700e/;1150000;;;;;;;2120000;-2330000;Цена завышена - можно поторговаться;120;;СЗФО;;;;
Бортовой;Krone;SD;2008;610000;Люберцы;https://auto.ru/trailer/used/sale/krone/sd/16698580-2ba06c64/;;;;;;;Транспортная компания РОЗ-ГРУЗ;730000;120000;Горячая цена! Срочно брать!;0;;ЦФО;;;;
Рефрижератор;Schmitz Cargobull;SKO;2010;2180000;Челябинск;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16711733-ba64b51c/;800000;;;;;;;2120000;-60000;;10;;УФО;;;;
Шторный;Krone;Profi Liner;2012;1290000;Красноярск;https://auto.ru/trailer/used/sale/krone/profi_liner/16712011-d71b6241/;700;;;;;;;1140000;-150000;Цена завышена - можно поторговаться;20;;СФО;;;;
Рефрижератор;Schmitz Cargobull;SKO;2015;4199777;Москва;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16714489-b078ebf7/;600000;;;;;;ТТ777;3290000;-909777;Цена завышена - можно поторговаться;40;134000;ЦФО;;;;
Шторный;Krone;SD;2017;2178000;Чёрная Грязь;https://auto.ru/trailer/used/sale/krone/sd/16671216-f2f21e7c/;50000;;;;;;M7 TRUCK Москва;1940000;-238000;Цена завышена - можно поторговаться;20;70000;ЦФО;;;;
Бортовой;Kögel;S24;2017;1900000;Курск;https://auto.ru/trailer/used/sale/kogel/s24/16629642-a659cc01/;140000;;;;;;;1850000;-50000;;10;61000;ЦФО;;;;
Шторный;Schmitz Cargobull;S01;2006;650000;Дюртюли;https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16526042-94e93a06/;;;;;;;;700000;50000;Горячая цена! Срочно брать!;0;;;;;;
Рефрижератор;Schmitz Cargobull;SKO;2018;4500000;Смоленск;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16570610-beacf274/;390000;;;;;;ГРИН ЛАЙН;4210000;-290000;Цена завышена - можно поторговаться;20;144000;ЦФО;;;;
Шторный;Krone;SD;2018;2450000;Дубровки;https://auto.ru/trailer/used/sale/krone/sd/16697711-ebfe0b04/;120000;;;;;;Триера Трак;2020000;-430000;Цена завышена - можно поторговаться;30;78000;ЦФО;Цена с НДС;;;ok
Шторный;Krone;SDP 27;2005;760000;Ярославль;https://auto.ru/trailer/used/sale/krone/sdp_27/16715449-f8ed94bc/;;;;;;;КОМПАНИЯ АВТОМОБИЛИЯ;660000;-100000;Цена завышена - можно поторговаться;30;;ЦФО;;;;
Шторный;Krone;SD;2011;1300000;Челябинск;https://auto.ru/trailer/used/sale/krone/sd/16710892-e9af7d86/;;;;;;;;1090000;-210000;Цена завышена - можно поторговаться;30;;УФО;;;;
Шторный;Kögel;S24;2018;2150000;Люберцы;https://auto.ru/trailer/used/sale/kogel/s24/16704872-784dc7ff/;;;;;;;PRO АВТО;1950000;-200000;Цена завышена - можно поторговаться;20;69000;ЦФО;;;;
Шторный;Schmitz Cargobull;S01;2013;1500000;Елино;https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16715531-9ab55ace/;589000;;;;;;700 МАШИН;1170000;-330000;Цена завышена - можно поторговаться;40;;ЦФО;Цена с НДС;;;ok
Шторный;Wielton;NS;2009;890000;Люберцы;https://auto.ru/trailer/used/sale/wielton/ns/16645288-315a7332/;399000;;;;;;ТРАК ПЛАТФОРМА;820000;-70000;Цена завышена - можно поторговаться;20;;ЦФО;;;;
Шторный;Kögel;S24;2018;2150000;Люберцы;https://auto.ru/trailer/used/sale/kogel/s24/16706084-1651f3b9/;;;;;;;PRO АВТО;1950000;-200000;Цена завышена - можно поторговаться;20;69000;ЦФО;;;;
Шторный;Kögel;SN24;2011;950000;Люберцы;https://auto.ru/trailer/used/sale/kogel/sn24/16680634-4fabe02e/;199000;;;;;;ТРАК ПЛАТФОРМА;1000000;50000;;10;;ЦФО;Цена с НДС;;;ok
Шторный;Krone;SD;2007;720000;Нижний Новгород;https://auto.ru/trailer/used/sale/krone/sd/16717190-fab18973/;;;;;;;;720000;0;;10;;ПФО;;;;
Бортовой;Krone;Profi Liner;2013;1350000;Красноярск;https://auto.ru/trailer/used/sale/krone/profi_liner/16719866-d61a6340/;500000;;;;;;;1050000;-300000;Цена завышена - можно поторговаться;40;;СФО;;;;
Шторный;Krone;SD;2016;1950000;Симферополь;https://auto.ru/trailer/used/sale/krone/sd/16688080-b9e4c5ed/;;;;;;;;1800000;-150000;Цена завышена - можно поторговаться;20;62000;КФО;;;;
Шторный;Schmitz Cargobull;S01;2018;960000;Люберцы;https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16705006-d7921f57/;;;;;;;PRO АВТО;1980000;1020000;Горячая цена! Срочно брать!;0;31000;ЦФО;;Техника с ГАРАНТИЕЙ  Страна производитель   Германия Резина  385 65 R22 5  средний остаток протектора  96  Подробную диагностику можете посмотреть на сайте  PRO АВТО   Напишите нам  и мы скинем ссылку на сайт  Компания  PRO АВТО    первая онлайн платформа по продаже проверенных тягачей и полуприцепов с пробегом  Занимаемся продажей проверенной коммерческой техники с пробегом  Предоставляем гарантию и возможность возврата или обмена  в течение 7 дней  Мы проводим профессиональный осмотр и подготовку техники перед продажей  Открыто и честно рассказываем о той технике  которую продаем  КАК МЫ ОСМАТРИВАЕМ ТЕХНИКУ В штате свои диагносты  которые осматривают технику так  как осмотрели бы вы сами  делают диагностику на лицензионное оборудование и все это снимают на видео  На основании полученных данных составляется оценкакаждого из параметров  КАК ПРИОБРЕСТИ У нас можно купить технику в кредит или лизинг  либо обменять свою технику по программе Trade IN  обменяй свой тягач на более свежий всего за 24 часа   Мы сотрудничаем с 26 лизинговыми компаниями и банками  Подберем для вас лучшие предложения на рынке  Звоните  Полная прозрачность по отношению к клиенту  Вы узнаете обо всех преимуществах и недостатках модели  Выбирая покупку техники в нашей компании  Вы можете быть спокойны за техническое состояние и юридическую чистоту грузовой техники  Технику можно осмотреть на площадке лично в рабочее время или на сайте компании  PRO АВТО;0,38143;unclear
Рефрижератор;Krone;SDR 27;2003;750000;Нижний Новгород;https://auto.ru/trailer/used/sale/krone/sdr_27/16291858-8dcb9f2a/;;;;;;;;990000;240000;Горячая цена! Срочно брать!;0;;ПФО;;;;
Рефрижератор;Krone;SD;2011;1820000;Белгород;https://auto.ru/trailer/used/sale/krone/sd/16369152-f2edb0dd/;900000;;;;;;;2040000;220000;Горячая цена! Срочно брать!;0;;ЦФО;;;;
Шторный;Krone;SD;2018;2200000;Химки;https://auto.ru/trailer/used/sale/krone/sd/16718182-c225a825/;;;;;;;КРОНЕ СканБалт;2010000;-190000;Цена завышена - можно поторговаться;20;70000;ЦФО;Цена с НДС;;;ok
Рефрижератор;Schmitz Cargobull;SKO;2019;5200000;Махачкала;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16635282-fcf7dca5/;55000;;;;;;;4440000;-760000;Цена завышена - можно поторговаться;30;166000;;;;;
Бортовой;Wielton;NS;2012;1090000;Москва;https://auto.ru/trailer/used/sale/wielton/ns/16383058-c7587cd5/;400000;;;;;;АГТ-Трейдинг;970000;-120000;Цена завышена - можно поторговаться;20;;ЦФО;;;;
Шторный;Schmitz Cargobull;S01;2007;750000;Себеж;https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16689702-d3419a11/;1000000;;;;;;;710000;-40000;Цена завышена - можно поторговаться;20;;;;;;
Рефрижератор;Schmitz Cargobull;SKO;2017;5950000;Парголово;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16703462-1265f849/;100000;;;;;;Альфа-Лизинг Санкт-Петербург;3900000;-2050000;Цена завышена - можно поторговаться;60;190000;;;;;
Шторный;Krone;SD;2017;2090000;Новосибирск;https://auto.ru/trailer/used/sale/krone/sd/16699096-441325d6/;150000;;;;;;;1920000;-170000;Цена завышена - можно поторговаться;20;67000;СФО;;;;
Рефрижератор;Krone;Coil Liner;2012;2700000;Пятигорск;https://auto.ru/trailer/used/sale/krone/coil_liner/16377964-f9035e2d/;;;;;;;;2140000;-560000;Цена завышена - можно поторговаться;40;;;;;;
Шторный;Krone;SD;2011;1290000;Дубровки;https://auto.ru/trailer/used/sale/krone/sd/16713983-b05eb044/;580000;;;;;;Триера Трак;1100000;-190000;Цена завышена - можно поторговаться;30;;ЦФО;Цена с НДС;;;ok
Бортовой;Schmitz Cargobull;SPR;2015;949777;Москва;https://auto.ru/trailer/used/sale/schmitz_cargobull/spr/16711412-8922e996/;700000;;;;;;ТТ777;1180000;230223;Горячая цена! Срочно брать!;0;30000;ЦФО;Цена с НДС;Борт тент Schmitz SPR24 2015г Работал в Европе  своевременное ТО  строго без перегрузов  Один владелец  сборка Германия  гарантия юридической чистоты  Возможна продажа в КРЕДИТ или ЛИЗИНГ  Объем 105м3 Оси ROTOS  SAF   дисковые тормоза  Остаток резины 60   замена не нужна  Комплектация  корзина с запасным колесом  противооткатные упоры  инструментальный ящик  Состояние отличное  вложения не требуются;0,28852;ok
Шторный;Krone;SD;2008;865000;Люберцы;https://auto.ru/trailer/used/sale/krone/sd/16712671-420b2744/;299000;;;;;;ТРАК ПЛАТФОРМА;740000;-125000;Цена завышена - можно поторговаться;30;;ЦФО;;;;
Шторный;Krone;SD;2013;1550000;Вязьма;https://auto.ru/trailer/used/sale/krone/sd/16669757-a9f9553e/;590000;;;;;;;1170000;-380000;Цена завышена - можно поторговаться;40;;ЦФО;;;;
Шторный;Krone;SD;2012;1400000;Воронеж;https://auto.ru/trailer/used/sale/krone/sd/16307578-0eee1f3c/;45000;;;;;;;1150000;-250000;Цена завышена - можно поторговаться;30;;ЦФО;;;;
Рефрижератор;Schmitz Cargobull;SKO;2013;2700000;Ольша;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16717610-a3ddaf32/;700000;;;;;;CargoLine group;2800000;100000;;10;;ЦФО;;;;
Бортовой;Kögel;SN24;2006;480000;Москва;https://auto.ru/trailer/used/sale/kogel/sn24/16647880-9bfe5264/;;;;;;;Трак-Сток;690000;210000;Горячая цена! Срочно брать!;0;;ЦФО;;;;
Шторный;Krone;SD;2011;1150000;Сухой Лог;https://auto.ru/trailer/used/sale/krone/sd/16221538-dc0b9051/;;;;;;;;1090000;-60000;Цена завышена - можно поторговаться;20;;;;;;
Шторный;Krone;SD;2018;2600000;Москва;https://auto.ru/trailer/used/sale/krone/sd/16552674-aa7bba3d/;81000;;;;;;Группа ГРАССМАНН и ЛОМТЕВ;2020000;-580000;Цена завышена - можно поторговаться;40;83000;ЦФО;Цена с НДС;;;ok
Шторный;Meusburger;;2015;1660000;Авдон;https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16669398-31eeb253/;600000;;;;;;M7 TRUCK Уфа;1490000;-170000;Цена завышена - можно поторговаться;20;53000;ПФО;;;;
Шторный;Meusburger;;2015;1695000;Набережные Челны;https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16679394-0e122349/;600000;;;;;;M7 TRUCK Набережные Челны;1490000;-205000;Цена завышена - можно поторговаться;20;54000;ПФО;;;;
Бортовой;Schmitz Cargobull;SKO;2004;620000;Нижний Новгород;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16634662-e8397bae/;900000;;;;;;;530000;-90000;Цена завышена - можно поторговаться;30;;ПФО;;;;
Шторный;Schmitz Cargobull;S01;2007;475000;Чистополь;https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16659438-c4d374f9/;;;;;;;;720000;245000;Горячая цена! Срочно брать!;0;;;;;;
